userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000059573	ALDH18A1	aldehyde dehydrogenase 18 family member A1	5832	https://www.ncbi.nlm.nih.gov/gene/?term=5832
ENSG00000101199	ARFGAP1	ADP ribosylation factor GTPase activating protein 1	55738	https://www.ncbi.nlm.nih.gov/gene/?term=55738
ENSG00000070669	ASNS	asparagine synthetase (glutamine-hydrolyzing)	440	https://www.ncbi.nlm.nih.gov/gene/?term=440
ENSG00000162772	ATF3	activating transcription factor 3	467	https://www.ncbi.nlm.nih.gov/gene/?term=467
ENSG00000128272	ATF4	activating transcription factor 4	468	https://www.ncbi.nlm.nih.gov/gene/?term=468
ENSG00000118217	ATF6	activating transcription factor 6	22926	https://www.ncbi.nlm.nih.gov/gene/?term=22926
ENSG00000159720	ATP6V0D1	ATPase H+ transporting V0 subunit d1	9114	https://www.ncbi.nlm.nih.gov/gene/?term=9114
ENSG00000151929	BAG3	BCL2 associated athanogene 3	9531	https://www.ncbi.nlm.nih.gov/gene/?term=9531
ENSG00000175334	BANF1	barrier to autointegration factor 1	8815	https://www.ncbi.nlm.nih.gov/gene/?term=8815
ENSG00000179218	CALR	calreticulin	811	https://www.ncbi.nlm.nih.gov/gene/?term=811
ENSG00000108691	CCL2	C-C motif chemokine ligand 2	6347	https://www.ncbi.nlm.nih.gov/gene/?term=6347
ENSG00000172216	CEBPB	CCAAT enhancer binding protein beta	1051	https://www.ncbi.nlm.nih.gov/gene/?term=1051
ENSG00000153879	CEBPG	CCAAT enhancer binding protein gamma	1054	https://www.ncbi.nlm.nih.gov/gene/?term=1054
ENSG00000128965	CHAC1	ChaC glutathione specific gamma-glutamylcyclotransferase 1	79094	https://www.ncbi.nlm.nih.gov/gene/?term=79094
ENSG00000173207	CKS1B	CDC28 protein kinase regulatory subunit 1B	1163	https://www.ncbi.nlm.nih.gov/gene/?term=1163
ENSG00000111596	CNOT2	CCR4-NOT transcription complex subunit 2	4848	https://www.ncbi.nlm.nih.gov/gene/?term=4848
ENSG00000080802	CNOT4	CCR4-NOT transcription complex subunit 4	4850	https://www.ncbi.nlm.nih.gov/gene/?term=4850
ENSG00000113300	CNOT6	CCR4-NOT transcription complex subunit 6	57472	https://www.ncbi.nlm.nih.gov/gene/?term=57472
ENSG00000154832	CXXC1	CXXC finger protein 1	30827	https://www.ncbi.nlm.nih.gov/gene/?term=30827
ENSG00000272886	DCP1A	decapping mRNA 1A	55802	https://www.ncbi.nlm.nih.gov/gene/?term=55802
ENSG00000172795	DCP2	decapping mRNA 2	167227	https://www.ncbi.nlm.nih.gov/gene/?term=167227
ENSG00000204843	DCTN1	dynactin subunit 1	1639	https://www.ncbi.nlm.nih.gov/gene/?term=1639
ENSG00000168209	DDIT4	DNA damage inducible transcript 4	54541	https://www.ncbi.nlm.nih.gov/gene/?term=54541
ENSG00000178105	DDX10	DEAD-box helicase 10	1662	https://www.ncbi.nlm.nih.gov/gene/?term=1662
ENSG00000130826	DKC1	dyskerin pseudouridine synthase 1	1736	https://www.ncbi.nlm.nih.gov/gene/?term=1736
ENSG00000140403	DNAJA4	DnaJ heat shock protein family (Hsp40) member A4	55466	https://www.ncbi.nlm.nih.gov/gene/?term=55466
ENSG00000128590	DNAJB9	DnaJ heat shock protein family (Hsp40) member B9	4189	https://www.ncbi.nlm.nih.gov/gene/?term=4189
ENSG00000102580	DNAJC3	DnaJ heat shock protein family (Hsp40) member C3	5611	https://www.ncbi.nlm.nih.gov/gene/?term=5611
ENSG00000038358	EDC4	enhancer of mRNA decapping 4	23644	https://www.ncbi.nlm.nih.gov/gene/?term=23644
ENSG00000134109	EDEM1	ER degradation enhancing alpha-mannosidase like protein 1	9695	https://www.ncbi.nlm.nih.gov/gene/?term=9695
ENSG00000167658	EEF2	eukaryotic translation elongation factor 2	1938	https://www.ncbi.nlm.nih.gov/gene/?term=1938
ENSG00000172071	EIF2AK3	eukaryotic translation initiation factor 2 alpha kinase 3	9451	https://www.ncbi.nlm.nih.gov/gene/?term=9451
ENSG00000134001	EIF2S1	eukaryotic translation initiation factor 2 subunit alpha	1965	https://www.ncbi.nlm.nih.gov/gene/?term=1965
ENSG00000161960	EIF4A1	eukaryotic translation initiation factor 4A1	1973	https://www.ncbi.nlm.nih.gov/gene/?term=1973
ENSG00000156976	EIF4A2	eukaryotic translation initiation factor 4A2	1974	https://www.ncbi.nlm.nih.gov/gene/?term=1974
ENSG00000141543	EIF4A3	eukaryotic translation initiation factor 4A3	9775	https://www.ncbi.nlm.nih.gov/gene/?term=9775
ENSG00000151247	EIF4E	eukaryotic translation initiation factor 4E	1977	https://www.ncbi.nlm.nih.gov/gene/?term=1977
ENSG00000187840	EIF4EBP1	eukaryotic translation initiation factor 4E binding protein 1	1978	https://www.ncbi.nlm.nih.gov/gene/?term=1978
ENSG00000114867	EIF4G1	eukaryotic translation initiation factor 4 gamma 1	1981	https://www.ncbi.nlm.nih.gov/gene/?term=1981
ENSG00000178607	ERN1	endoplasmic reticulum to nucleus signaling 1	2081	https://www.ncbi.nlm.nih.gov/gene/?term=2081
ENSG00000112685	EXOC2	exocyst complex component 2	55770	https://www.ncbi.nlm.nih.gov/gene/?term=55770
ENSG00000171311	EXOSC1	exosome component 1	51013	https://www.ncbi.nlm.nih.gov/gene/?term=51013
ENSG00000171824	EXOSC10	exosome component 10	5394	https://www.ncbi.nlm.nih.gov/gene/?term=5394
ENSG00000130713	EXOSC2	exosome component 2	23404	https://www.ncbi.nlm.nih.gov/gene/?term=23404
ENSG00000178896	EXOSC4	exosome component 4	54512	https://www.ncbi.nlm.nih.gov/gene/?term=54512
ENSG00000077348	EXOSC5	exosome component 5	56915	https://www.ncbi.nlm.nih.gov/gene/?term=56915
ENSG00000123737	EXOSC9	exosome component 9	5393	https://www.ncbi.nlm.nih.gov/gene/?term=5393
ENSG00000106080	FKBP14	FKBP prolyl isomerase 14	55033	https://www.ncbi.nlm.nih.gov/gene/?term=55033
ENSG00000089280	FUS	FUS RNA binding protein	2521	https://www.ncbi.nlm.nih.gov/gene/?term=2521
ENSG00000179409	GEMIN4	gem nuclear organelle associated protein 4	50628	https://www.ncbi.nlm.nih.gov/gene/?term=50628
ENSG00000108433	GOSR2	golgi SNAP receptor complex member 2	9570	https://www.ncbi.nlm.nih.gov/gene/?term=9570
ENSG00000188486	H2AFX	H2A histone family member X	3014	https://www.ncbi.nlm.nih.gov/gene/?term=3014
ENSG00000051108	HERPUD1	homocysteine inducible ER protein with ubiquitin like domain 1	9709	https://www.ncbi.nlm.nih.gov/gene/?term=9709
