userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000106305	AIMP2	aminoacyl tRNA synthetase complex interacting multifunctional protein 2	7965	https://www.ncbi.nlm.nih.gov/gene/?term=7965
ENSG00000112578	BYSL	bystin like	705	https://www.ncbi.nlm.nih.gov/gene/?term=705
ENSG00000122565	CBX3	chromobox 3	11335	https://www.ncbi.nlm.nih.gov/gene/?term=11335
ENSG00000135446	CDK4	cyclin dependent kinase 4	1019	https://www.ncbi.nlm.nih.gov/gene/?term=1019
ENSG00000179958	DCTPP1	dCTP pyrophosphatase 1	79077	https://www.ncbi.nlm.nih.gov/gene/?term=79077
ENSG00000088205	DDX18	DEAD-box helicase 18	8886	https://www.ncbi.nlm.nih.gov/gene/?term=8886
ENSG00000158050	DUSP2	dual specificity phosphatase 2	1844	https://www.ncbi.nlm.nih.gov/gene/?term=1844
ENSG00000077348	EXOSC5	exosome component 5	56915	https://www.ncbi.nlm.nih.gov/gene/?term=56915
ENSG00000179115	FARSA	phenylalanyl-tRNA synthetase subunit alpha	2193	https://www.ncbi.nlm.nih.gov/gene/?term=2193
ENSG00000163938	GNL3	G protein nucleolar 3	26354	https://www.ncbi.nlm.nih.gov/gene/?term=26354
ENSG00000105447	GRWD1	glutamate rich WD repeat containing 1	83743	https://www.ncbi.nlm.nih.gov/gene/?term=83743
ENSG00000159399	HK2	hexokinase 2	3099	https://www.ncbi.nlm.nih.gov/gene/?term=3099
ENSG00000144381	HSPD1	heat shock protein family D (Hsp60) member 1	3329	https://www.ncbi.nlm.nih.gov/gene/?term=3329
ENSG00000115541	HSPE1	heat shock protein family E (Hsp10) member 1	3336	https://www.ncbi.nlm.nih.gov/gene/?term=3336
ENSG00000136718	IMP4	IMP4, U3 small nucleolar ribonucleoprotein	92856	https://www.ncbi.nlm.nih.gov/gene/?term=92856
ENSG00000196497	IPO4	importin 4	79711	https://www.ncbi.nlm.nih.gov/gene/?term=79711
ENSG00000001497	LAS1L	LAS1 like, ribosome biogenesis factor	81887	https://www.ncbi.nlm.nih.gov/gene/?term=81887
ENSG00000142733	MAP3K6	mitogen-activated protein kinase kinase kinase 6	9064	https://www.ncbi.nlm.nih.gov/gene/?term=9064
ENSG00000104738	MCM4	minichromosome maintenance complex component 4	4173	https://www.ncbi.nlm.nih.gov/gene/?term=4173
ENSG00000100297	MCM5	minichromosome maintenance complex component 5	4174	https://www.ncbi.nlm.nih.gov/gene/?term=4174
ENSG00000124383	MPHOSPH10	M-phase phosphoprotein 10	10199	https://www.ncbi.nlm.nih.gov/gene/?term=10199
ENSG00000053372	MRTO4	MRT4 homolog, ribosome maturation factor	51154	https://www.ncbi.nlm.nih.gov/gene/?term=51154
ENSG00000132382	MYBBP1A	MYB binding protein 1a	10514	https://www.ncbi.nlm.nih.gov/gene/?term=10514
ENSG00000136997	MYC	MYC proto-oncogene, bHLH transcription factor	4609	https://www.ncbi.nlm.nih.gov/gene/?term=4609
ENSG00000123545	NDUFAF4	NADH:ubiquinone oxidoreductase complex assembly factor 4	29078	https://www.ncbi.nlm.nih.gov/gene/?term=29078
ENSG00000132603	NIP7	NIP7, nucleolar pre-rRNA processing protein	51388	https://www.ncbi.nlm.nih.gov/gene/?term=51388
ENSG00000184967	NOC4L	nucleolar complex associated 4 homolog	79050	https://www.ncbi.nlm.nih.gov/gene/?term=79050
ENSG00000166197	NOLC1	nucleolar and coiled-body phosphoprotein 1	9221	https://www.ncbi.nlm.nih.gov/gene/?term=9221
ENSG00000048162	NOP16	NOP16 nucleolar protein	51491	https://www.ncbi.nlm.nih.gov/gene/?term=51491
ENSG00000111641	NOP2	NOP2 nucleolar protein	4839	https://www.ncbi.nlm.nih.gov/gene/?term=4839
ENSG00000101361	NOP56	NOP56 ribonucleoprotein	10528	https://www.ncbi.nlm.nih.gov/gene/?term=10528
ENSG00000181163	NPM1	nucleophosmin 1	4869	https://www.ncbi.nlm.nih.gov/gene/?term=4869
ENSG00000170515	PA2G4	proliferation-associated 2G4	5036	https://www.ncbi.nlm.nih.gov/gene/?term=5036
ENSG00000100029	PES1	pescadillo ribosomal biogenesis factor 1	23481	https://www.ncbi.nlm.nih.gov/gene/?term=23481
ENSG00000167085	PHB	prohibitin	5245	https://www.ncbi.nlm.nih.gov/gene/?term=5245
ENSG00000166851	PLK1	polo like kinase 1	5347	https://www.ncbi.nlm.nih.gov/gene/?term=5347
ENSG00000142731	PLK4	polo like kinase 4	10733	https://www.ncbi.nlm.nih.gov/gene/?term=10733
ENSG00000130810	PPAN	peter pan homolog	56342	https://www.ncbi.nlm.nih.gov/gene/?term=56342
ENSG00000148840	PPRC1	peroxisome proliferator-activated receptor gamma, coactivator-related 1	23082	https://www.ncbi.nlm.nih.gov/gene/?term=23082
ENSG00000185238	PRMT3	protein arginine methyltransferase 3	10196	https://www.ncbi.nlm.nih.gov/gene/?term=10196
ENSG00000177192	PUS1	pseudouridine synthase 1	80324	https://www.ncbi.nlm.nih.gov/gene/?term=80324
ENSG00000136933	RABEPK	Rab9 effector protein with kelch motifs	10244	https://www.ncbi.nlm.nih.gov/gene/?term=10244
ENSG00000120158	RCL1	RNA terminal phosphate cyclase like 1	10171	https://www.ncbi.nlm.nih.gov/gene/?term=10171
