userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000004455	AK2	adenylate kinase 2	204	https://www.ncbi.nlm.nih.gov/gene/?term=204
ENSG00000143401	ANP32E	acidic nuclear phosphoprotein 32 family member E	81611	https://www.ncbi.nlm.nih.gov/gene/?term=81611
ENSG00000111875	ASF1A	anti-silencing function 1A histone chaperone	25842	https://www.ncbi.nlm.nih.gov/gene/?term=25842
ENSG00000105011	ASF1B	anti-silencing function 1B histone chaperone	55723	https://www.ncbi.nlm.nih.gov/gene/?term=55723
ENSG00000156802	ATAD2	ATPase family, AAA domain containing 2	29028	https://www.ncbi.nlm.nih.gov/gene/?term=29028
ENSG00000087586	AURKA	aurora kinase A	6790	https://www.ncbi.nlm.nih.gov/gene/?term=6790
ENSG00000178999	AURKB	aurora kinase B	9212	https://www.ncbi.nlm.nih.gov/gene/?term=9212
ENSG00000138376	BARD1	BRCA1 associated RING domain 1	580	https://www.ncbi.nlm.nih.gov/gene/?term=580
ENSG00000089685	BIRC5	baculoviral IAP repeat containing 5	332	https://www.ncbi.nlm.nih.gov/gene/?term=332
ENSG00000012048	BRCA1	BRCA1, DNA repair associated	672	https://www.ncbi.nlm.nih.gov/gene/?term=672
ENSG00000139618	BRCA2	BRCA2, DNA repair associated	675	https://www.ncbi.nlm.nih.gov/gene/?term=675
ENSG00000100916	BRMS1L	BRMS1 like transcriptional repressor	84312	https://www.ncbi.nlm.nih.gov/gene/?term=84312
ENSG00000156970	BUB1B	BUB1 mitotic checkpoint serine/threonine kinase B	701	https://www.ncbi.nlm.nih.gov/gene/?term=701
ENSG00000094916	CBX5	chromobox 5	23468	https://www.ncbi.nlm.nih.gov/gene/?term=23468
ENSG00000157456	CCNB2	cyclin B2	9133	https://www.ncbi.nlm.nih.gov/gene/?term=9133
ENSG00000105173	CCNE1	cyclin E1	898	https://www.ncbi.nlm.nih.gov/gene/?term=898
ENSG00000103540	CCP110	centriolar coiled-coil protein 110	9738	https://www.ncbi.nlm.nih.gov/gene/?term=9738
ENSG00000117399	CDC20	cell division cycle 20	991	https://www.ncbi.nlm.nih.gov/gene/?term=991
ENSG00000164045	CDC25A	cell division cycle 25A	993	https://www.ncbi.nlm.nih.gov/gene/?term=993
ENSG00000101224	CDC25B	cell division cycle 25B	994	https://www.ncbi.nlm.nih.gov/gene/?term=994
ENSG00000111665	CDCA3	cell division cycle associated 3	83461	https://www.ncbi.nlm.nih.gov/gene/?term=83461
ENSG00000134690	CDCA8	cell division cycle associated 8	55143	https://www.ncbi.nlm.nih.gov/gene/?term=55143
ENSG00000170312	CDK1	cyclin dependent kinase 1	983	https://www.ncbi.nlm.nih.gov/gene/?term=983
ENSG00000135446	CDK4	cyclin dependent kinase 4	1019	https://www.ncbi.nlm.nih.gov/gene/?term=1019
ENSG00000124762	CDKN1A	cyclin dependent kinase inhibitor 1A	1026	https://www.ncbi.nlm.nih.gov/gene/?term=1026
ENSG00000111276	CDKN1B	cyclin dependent kinase inhibitor 1B	1027	https://www.ncbi.nlm.nih.gov/gene/?term=1027
ENSG00000147889	CDKN2A	cyclin dependent kinase inhibitor 2A	1029	https://www.ncbi.nlm.nih.gov/gene/?term=1029
ENSG00000123080	CDKN2C	cyclin dependent kinase inhibitor 2C	1031	https://www.ncbi.nlm.nih.gov/gene/?term=1031
ENSG00000100526	CDKN3	cyclin dependent kinase inhibitor 3	1033	https://www.ncbi.nlm.nih.gov/gene/?term=1033
ENSG00000138778	CENPE	centromere protein E	1062	https://www.ncbi.nlm.nih.gov/gene/?term=1062
ENSG00000100162	CENPM	centromere protein M	79019	https://www.ncbi.nlm.nih.gov/gene/?term=79019
ENSG00000149554	CHEK1	checkpoint kinase 1	1111	https://www.ncbi.nlm.nih.gov/gene/?term=1111
ENSG00000183765	CHEK2	checkpoint kinase 2	11200	https://www.ncbi.nlm.nih.gov/gene/?term=11200
ENSG00000122966	CIT	citron rho-interacting serine/threonine kinase	11113	https://www.ncbi.nlm.nih.gov/gene/?term=11113
ENSG00000173207	CKS1B	CDC28 protein kinase regulatory subunit 1B	1163	https://www.ncbi.nlm.nih.gov/gene/?term=1163
ENSG00000123975	CKS2	CDC28 protein kinase regulatory subunit 2	1164	https://www.ncbi.nlm.nih.gov/gene/?term=1164
ENSG00000124207	CSE1L	chromosome segregation 1 like	1434	https://www.ncbi.nlm.nih.gov/gene/?term=1434
ENSG00000102974	CTCF	CCCTC-binding factor	10664	https://www.ncbi.nlm.nih.gov/gene/?term=10664
ENSG00000156136	DCK	deoxycytidine kinase	1633	https://www.ncbi.nlm.nih.gov/gene/?term=1633
ENSG00000118655	DCLRE1B	DNA cross-link repair 1B	64858	https://www.ncbi.nlm.nih.gov/gene/?term=64858
ENSG00000179958	DCTPP1	dCTP pyrophosphatase 1	79077	https://www.ncbi.nlm.nih.gov/gene/?term=79077
ENSG00000123136	DDX39A	DExD-box helicase 39A	10212	https://www.ncbi.nlm.nih.gov/gene/?term=10212
ENSG00000124795	DEK	DEK proto-oncogene	7913	https://www.ncbi.nlm.nih.gov/gene/?term=7913
ENSG00000024526	DEPDC1	DEP domain containing 1	55635	https://www.ncbi.nlm.nih.gov/gene/?term=55635
ENSG00000139734	DIAPH3	diaphanous related formin 3	81624	https://www.ncbi.nlm.nih.gov/gene/?term=81624
ENSG00000126787	DLGAP5	DLG associated protein 5	9787	https://www.ncbi.nlm.nih.gov/gene/?term=9787
ENSG00000130816	DNMT1	DNA methyltransferase 1	1786	https://www.ncbi.nlm.nih.gov/gene/?term=1786
ENSG00000159147	DONSON	downstream neighbor of SON	29980	https://www.ncbi.nlm.nih.gov/gene/?term=29980
ENSG00000136982	DSCC1	DNA replication and sister chromatid cohesion 1	79075	https://www.ncbi.nlm.nih.gov/gene/?term=79075
ENSG00000128951	DUT	deoxyuridine triphosphatase	1854	https://www.ncbi.nlm.nih.gov/gene/?term=1854
ENSG00000129173	E2F8	E2F transcription factor 8	79733	https://www.ncbi.nlm.nih.gov/gene/?term=79733
ENSG00000074266	EED	embryonic ectoderm development	8726	https://www.ncbi.nlm.nih.gov/gene/?term=8726
ENSG00000134001	EIF2S1	eukaryotic translation initiation factor 2 subunit alpha	1965	https://www.ncbi.nlm.nih.gov/gene/?term=1965
ENSG00000135476	ESPL1	extra spindle pole bodies like 1, separase	9700	https://www.ncbi.nlm.nih.gov/gene/?term=9700
ENSG00000120699	EXOSC8	exosome component 8	11340	https://www.ncbi.nlm.nih.gov/gene/?term=11340
ENSG00000106462	EZH2	enhancer of zeste 2 polycomb repressive complex 2 subunit	2146	https://www.ncbi.nlm.nih.gov/gene/?term=2146
ENSG00000101003	GINS1	GINS complex subunit 1	9837	https://www.ncbi.nlm.nih.gov/gene/?term=9837
ENSG00000181938	GINS3	GINS complex subunit 3	64785	https://www.ncbi.nlm.nih.gov/gene/?term=64785
ENSG00000147536	GINS4	GINS complex subunit 4	84296	https://www.ncbi.nlm.nih.gov/gene/?term=84296
ENSG00000103342	GSPT1	G1 to S phase transition 1	2935	https://www.ncbi.nlm.nih.gov/gene/?term=2935
ENSG00000188486	H2AFX	H2A histone family member X	3014	https://www.ncbi.nlm.nih.gov/gene/?term=3014
ENSG00000164032	H2AFZ	H2A histone family member Z	3015	https://www.ncbi.nlm.nih.gov/gene/?term=3015
ENSG00000119969	HELLS	helicase, lymphoid specific	3070	https://www.ncbi.nlm.nih.gov/gene/?term=3070
ENSG00000137309	HMGA1	high mobility group AT-hook 1	3159	https://www.ncbi.nlm.nih.gov/gene/?term=3159
ENSG00000164104	HMGB2	high mobility group box 2	3148	https://www.ncbi.nlm.nih.gov/gene/?term=3148
ENSG00000029993	HMGB3	high mobility group box 3	3149	https://www.ncbi.nlm.nih.gov/gene/?term=3149
ENSG00000072571	HMMR	hyaluronan mediated motility receptor	3161	https://www.ncbi.nlm.nih.gov/gene/?term=3161
ENSG00000189159	JPT1	Jupiter microtubule associated homolog 1	51155	https://www.ncbi.nlm.nih.gov/gene/?term=51155
ENSG00000138668	HNRNPD	heterogeneous nuclear ribonucleoprotein D	3184	https://www.ncbi.nlm.nih.gov/gene/?term=3184
ENSG00000136273	HUS1	HUS1 checkpoint clamp component	3364	https://www.ncbi.nlm.nih.gov/gene/?term=3364
ENSG00000129351	ILF3	interleukin enhancer binding factor 3	3609	https://www.ncbi.nlm.nih.gov/gene/?term=3609
ENSG00000071243	ING3	inhibitor of growth family member 3	54556	https://www.ncbi.nlm.nih.gov/gene/?term=54556
ENSG00000205339	IPO7	importin 7	10527	https://www.ncbi.nlm.nih.gov/gene/?term=10527
ENSG00000186185	KIF18B	kinesin family member 18B	146909	https://www.ncbi.nlm.nih.gov/gene/?term=146909
ENSG00000079616	KIF22	kinesin family member 22	3835	https://www.ncbi.nlm.nih.gov/gene/?term=3835
ENSG00000142945	KIF2C	kinesin family member 2C	11004	https://www.ncbi.nlm.nih.gov/gene/?term=11004
ENSG00000090889	KIF4A	kinesin family member 4A	24137	https://www.ncbi.nlm.nih.gov/gene/?term=24137
ENSG00000182481	KPNA2	karyopherin subunit alpha 2	3838	https://www.ncbi.nlm.nih.gov/gene/?term=3838
ENSG00000143815	LBR	lamin B receptor	3930	https://www.ncbi.nlm.nih.gov/gene/?term=3930
ENSG00000105486	LIG1	DNA ligase 1	3978	https://www.ncbi.nlm.nih.gov/gene/?term=3978
ENSG00000113368	LMNB1	lamin B1	4001	https://www.ncbi.nlm.nih.gov/gene/?term=4001
ENSG00000108848	LUC7L3	LUC7 like 3 pre-mRNA splicing factor	51747	https://www.ncbi.nlm.nih.gov/gene/?term=51747
ENSG00000145220	LYAR	Ly1 antibody reactive	55646	https://www.ncbi.nlm.nih.gov/gene/?term=55646
ENSG00000164109	MAD2L1	mitotic arrest deficient 2 like 1	4085	https://www.ncbi.nlm.nih.gov/gene/?term=4085
ENSG00000073111	MCM2	minichromosome maintenance complex component 2	4171	https://www.ncbi.nlm.nih.gov/gene/?term=4171
ENSG00000112118	MCM3	minichromosome maintenance complex component 3	4172	https://www.ncbi.nlm.nih.gov/gene/?term=4172
ENSG00000104738	MCM4	minichromosome maintenance complex component 4	4173	https://www.ncbi.nlm.nih.gov/gene/?term=4173
ENSG00000100297	MCM5	minichromosome maintenance complex component 5	4174	https://www.ncbi.nlm.nih.gov/gene/?term=4174
ENSG00000076003	MCM6	minichromosome maintenance complex component 6	4175	https://www.ncbi.nlm.nih.gov/gene/?term=4175
