userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000085563	ABCB1	ATP binding cassette subfamily B member 1	5243	https://www.ncbi.nlm.nih.gov/gene/?term=5243
ENSG00000135074	ADAM19	ADAM metallopeptidase domain 19	8728	https://www.ncbi.nlm.nih.gov/gene/?term=8728
ENSG00000204305	AGER	advanced glycosylation end-product specific receptor	177	https://www.ncbi.nlm.nih.gov/gene/?term=177
ENSG00000206320	AGER	advanced glycosylation end-product specific receptor	177	https://www.ncbi.nlm.nih.gov/gene/?term=177
ENSG00000229058	AGER	advanced glycosylation end-product specific receptor	177	https://www.ncbi.nlm.nih.gov/gene/?term=177
ENSG00000230514	AGER	advanced glycosylation end-product specific receptor	177	https://www.ncbi.nlm.nih.gov/gene/?term=177
ENSG00000231268	AGER	advanced glycosylation end-product specific receptor	177	https://www.ncbi.nlm.nih.gov/gene/?term=177
ENSG00000234729	AGER	advanced glycosylation end-product specific receptor	177	https://www.ncbi.nlm.nih.gov/gene/?term=177
ENSG00000237405	AGER	advanced glycosylation end-product specific receptor	177	https://www.ncbi.nlm.nih.gov/gene/?term=177
ENSG00000101444	AHCY	adenosylhomocysteinase	191	https://www.ncbi.nlm.nih.gov/gene/?term=191
ENSG00000124942	AHNAK	AHNAK nucleoprotein	79026	https://www.ncbi.nlm.nih.gov/gene/?term=79026
ENSG00000106546	AHR	aryl hydrocarbon receptor	196	https://www.ncbi.nlm.nih.gov/gene/?term=196
ENSG00000241978	AKAP2	A-kinase anchoring protein 2	11217	https://www.ncbi.nlm.nih.gov/gene/?term=11217
ENSG00000170017	ALCAM	activated leukocyte cell adhesion molecule	214	https://www.ncbi.nlm.nih.gov/gene/?term=214
ENSG00000242110	AMACR	alpha-methylacyl-CoA racemase	23600	https://www.ncbi.nlm.nih.gov/gene/?term=23600
ENSG00000196975	ANXA4	annexin A4	307	https://www.ncbi.nlm.nih.gov/gene/?term=307
ENSG00000105290	APLP1	amyloid beta precursor like protein 1	333	https://www.ncbi.nlm.nih.gov/gene/?term=333
ENSG00000122644	ARL4A	ADP ribosylation factor like GTPase 4A	10124	https://www.ncbi.nlm.nih.gov/gene/?term=10124
ENSG00000156127	BATF	basic leucine zipper ATF-like transcription factor	10538	https://www.ncbi.nlm.nih.gov/gene/?term=10538
ENSG00000123685	BATF3	basic leucine zipper ATF-like transcription factor 3	55509	https://www.ncbi.nlm.nih.gov/gene/?term=55509
ENSG00000171791	BCL2	BCL2, apoptosis regulator	596	https://www.ncbi.nlm.nih.gov/gene/?term=596
ENSG00000171552	BCL2L1	BCL2 like 1	598	https://www.ncbi.nlm.nih.gov/gene/?term=598
ENSG00000134107	BHLHE40	basic helix-loop-helix family member e40	8553	https://www.ncbi.nlm.nih.gov/gene/?term=8553
ENSG00000125845	BMP2	bone morphogenetic protein 2	650	https://www.ncbi.nlm.nih.gov/gene/?term=650
ENSG00000204217	BMPR2	bone morphogenetic protein receptor type 2	659	https://www.ncbi.nlm.nih.gov/gene/?term=659
ENSG00000104267	CA2	carbonic anhydrase 2	760	https://www.ncbi.nlm.nih.gov/gene/?term=760
ENSG00000042493	CAPG	capping actin protein, gelsolin like	822	https://www.ncbi.nlm.nih.gov/gene/?term=822
ENSG00000092529	CAPN3	calpain 3	825	https://www.ncbi.nlm.nih.gov/gene/?term=825
ENSG00000164305	CASP3	caspase 3	836	https://www.ncbi.nlm.nih.gov/gene/?term=836
ENSG00000118971	CCND2	cyclin D2	894	https://www.ncbi.nlm.nih.gov/gene/?term=894
ENSG00000112576	CCND3	cyclin D3	896	https://www.ncbi.nlm.nih.gov/gene/?term=896
ENSG00000105173	CCNE1	cyclin E1	898	https://www.ncbi.nlm.nih.gov/gene/?term=898
ENSG00000183813	CCR4	C-C motif chemokine receptor 4	1233	https://www.ncbi.nlm.nih.gov/gene/?term=1233
ENSG00000026508	CD44	CD44 molecule (Indian blood group)	960	https://www.ncbi.nlm.nih.gov/gene/?term=960
ENSG00000117091	CD48	CD48 molecule	962	https://www.ncbi.nlm.nih.gov/gene/?term=962
ENSG00000007312	CD79B	CD79b molecule	974	https://www.ncbi.nlm.nih.gov/gene/?term=974
ENSG00000110651	CD81	CD81 molecule	975	https://www.ncbi.nlm.nih.gov/gene/?term=975
ENSG00000112149	CD83	CD83 molecule	9308	https://www.ncbi.nlm.nih.gov/gene/?term=9308
ENSG00000114013	CD86	CD86 molecule	942	https://www.ncbi.nlm.nih.gov/gene/?term=942
ENSG00000158985	CDC42SE2	CDC42 small effector 2	56990	https://www.ncbi.nlm.nih.gov/gene/?term=56990
ENSG00000094804	CDC6	cell division cycle 6	990	https://www.ncbi.nlm.nih.gov/gene/?term=990
ENSG00000163814	CDCP1	CUB domain containing protein 1	64866	https://www.ncbi.nlm.nih.gov/gene/?term=64866
ENSG00000129757	CDKN1C	cyclin dependent kinase inhibitor 1C	1028	https://www.ncbi.nlm.nih.gov/gene/?term=1028
ENSG00000273707	CDKN1C	cyclin dependent kinase inhibitor 1C	1028	https://www.ncbi.nlm.nih.gov/gene/?term=1028
ENSG00000114737	CISH	cytokine inducible SH2 containing protein	1154	https://www.ncbi.nlm.nih.gov/gene/?term=1154
ENSG00000136026	CKAP4	cytoskeleton associated protein 4	10970	https://www.ncbi.nlm.nih.gov/gene/?term=10970
ENSG00000100473	COCH	cochlin	1690	https://www.ncbi.nlm.nih.gov/gene/?term=1690
ENSG00000142156	COL6A1	collagen type VI alpha 1 chain	1291	https://www.ncbi.nlm.nih.gov/gene/?term=1291
ENSG00000184371	CSF1	colony stimulating factor 1	1435	https://www.ncbi.nlm.nih.gov/gene/?term=1435
