userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000085563	ABCB1	ATP binding cassette subfamily B member 1	5243	https://www.ncbi.nlm.nih.gov/gene/?term=5243
ENSG00000005471	ABCB4	ATP binding cassette subfamily B member 4	5244	https://www.ncbi.nlm.nih.gov/gene/?term=5244
ENSG00000150967	ABCB9	ATP binding cassette subfamily B member 9	23457	https://www.ncbi.nlm.nih.gov/gene/?term=23457
ENSG00000114770	ABCC5	ATP binding cassette subfamily C member 5	10057	https://www.ncbi.nlm.nih.gov/gene/?term=10057
ENSG00000006071	ABCC8	ATP binding cassette subfamily C member 8	6833	https://www.ncbi.nlm.nih.gov/gene/?term=6833
ENSG00000101986	ABCD1	ATP binding cassette subfamily D member 1	215	https://www.ncbi.nlm.nih.gov/gene/?term=215
ENSG00000173208	ABCD2	ATP binding cassette subfamily D member 2	225	https://www.ncbi.nlm.nih.gov/gene/?term=225
ENSG00000117528	ABCD3	ATP binding cassette subfamily D member 3	5825	https://www.ncbi.nlm.nih.gov/gene/?term=5825
ENSG00000060971	ACAA1	acetyl-CoA acyltransferase 1	30	https://www.ncbi.nlm.nih.gov/gene/?term=30
ENSG00000101473	ACOT8	acyl-CoA thioesterase 8	10005	https://www.ncbi.nlm.nih.gov/gene/?term=10005
ENSG00000161533	ACOX1	acyl-CoA oxidase 1	51	https://www.ncbi.nlm.nih.gov/gene/?term=51
ENSG00000151726	ACSL1	acyl-CoA synthetase long chain family member 1	2180	https://www.ncbi.nlm.nih.gov/gene/?term=2180
ENSG00000068366	ACSL4	acyl-CoA synthetase long chain family member 4	2182	https://www.ncbi.nlm.nih.gov/gene/?term=2182
ENSG00000197142	ACSL5	acyl-CoA synthetase long chain family member 5	51703	https://www.ncbi.nlm.nih.gov/gene/?term=51703
ENSG00000163631	ALB	albumin	213	https://www.ncbi.nlm.nih.gov/gene/?term=213
ENSG00000165092	ALDH1A1	aldehyde dehydrogenase 1 family member A1	216	https://www.ncbi.nlm.nih.gov/gene/?term=216
ENSG00000143149	ALDH9A1	aldehyde dehydrogenase 9 family member A1	223	https://www.ncbi.nlm.nih.gov/gene/?term=223
ENSG00000124788	ATXN1	ataxin 1	6310	https://www.ncbi.nlm.nih.gov/gene/?term=6310
ENSG00000142867	BCL10	BCL10, immune signaling adaptor	8915	https://www.ncbi.nlm.nih.gov/gene/?term=8915
ENSG00000148408	CACNA1B	calcium voltage-gated channel subunit alpha1 B	774	https://www.ncbi.nlm.nih.gov/gene/?term=774
ENSG00000182985	CADM1	cell adhesion molecule 1	23705	https://www.ncbi.nlm.nih.gov/gene/?term=23705
ENSG00000121691	CAT	catalase	847	https://www.ncbi.nlm.nih.gov/gene/?term=847
ENSG00000134058	CDK7	cyclin dependent kinase 7	1022	https://www.ncbi.nlm.nih.gov/gene/?term=1022
ENSG00000277273	CDK7	cyclin dependent kinase 7	1022	https://www.ncbi.nlm.nih.gov/gene/?term=1022
ENSG00000170835	CEL	carboxyl ester lipase	1056	https://www.ncbi.nlm.nih.gov/gene/?term=1056
ENSG00000128973	CLN6	CLN6, transmembrane ER protein	54982	https://www.ncbi.nlm.nih.gov/gene/?term=54982
ENSG00000182372	CLN8	CLN8, transmembrane ER and ERGIC protein	2055	https://www.ncbi.nlm.nih.gov/gene/?term=2055
ENSG00000278220	CLN8	CLN8, transmembrane ER and ERGIC protein	2055	https://www.ncbi.nlm.nih.gov/gene/?term=2055
ENSG00000169714	CNBP	CCHC-type zinc finger nucleic acid binding protein	7555	https://www.ncbi.nlm.nih.gov/gene/?term=7555
ENSG00000166426	CRABP1	cellular retinoic acid binding protein 1	1381	https://www.ncbi.nlm.nih.gov/gene/?term=1381
ENSG00000143320	CRABP2	cellular retinoic acid binding protein 2	1382	https://www.ncbi.nlm.nih.gov/gene/?term=1382
ENSG00000095321	CRAT	carnitine O-acetyltransferase	1384	https://www.ncbi.nlm.nih.gov/gene/?term=1384
ENSG00000159692	CTBP1	C-terminal binding protein 1	1487	https://www.ncbi.nlm.nih.gov/gene/?term=1487
ENSG00000116133	DHCR24	24-dehydrocholesterol reductase	1718	https://www.ncbi.nlm.nih.gov/gene/?term=1718
ENSG00000162496	DHRS3	dehydrogenase/reductase 3	9249	https://www.ncbi.nlm.nih.gov/gene/?term=9249
ENSG00000211452	DIO1	iodothyronine deiodinase 1	1733	https://www.ncbi.nlm.nih.gov/gene/?term=1733
ENSG00000132535	DLG4	discs large MAGUK scaffold protein 4	1742	https://www.ncbi.nlm.nih.gov/gene/?term=1742
ENSG00000104823	ECH1	enoyl-CoA hydratase 1	1891	https://www.ncbi.nlm.nih.gov/gene/?term=1891
ENSG00000282853	ECH1	enoyl-CoA hydratase 1	1891	https://www.ncbi.nlm.nih.gov/gene/?term=1891
ENSG00000198721	ECI2	enoyl-CoA delta isomerase 2	10455	https://www.ncbi.nlm.nih.gov/gene/?term=10455
ENSG00000113790	EHHADH	enoyl-CoA hydratase and 3-hydroxyacyl CoA dehydrogenase	1962	https://www.ncbi.nlm.nih.gov/gene/?term=1962
ENSG00000012660	ELOVL5	ELOVL fatty acid elongase 5	60481	https://www.ncbi.nlm.nih.gov/gene/?term=60481
ENSG00000120915	EPHX2	epoxide hydrolase 2	2053	https://www.ncbi.nlm.nih.gov/gene/?term=2053
ENSG00000012061	ERCC1	ERCC excision repair 1, endonuclease non-catalytic subunit	2067	https://www.ncbi.nlm.nih.gov/gene/?term=2067
ENSG00000163161	ERCC3	ERCC excision repair 3, TFIIH core complex helicase subunit	2071	https://www.ncbi.nlm.nih.gov/gene/?term=2071
ENSG00000140009	ESR2	estrogen receptor 2	2100	https://www.ncbi.nlm.nih.gov/gene/?term=2100
ENSG00000170231	FABP6	fatty acid binding protein 6	2172	https://www.ncbi.nlm.nih.gov/gene/?term=2172
ENSG00000149485	FADS1	fatty acid desaturase 1	3992	https://www.ncbi.nlm.nih.gov/gene/?term=3992
ENSG00000160752	FDPS	farnesyl diphosphate synthase	2224	https://www.ncbi.nlm.nih.gov/gene/?term=2224
ENSG00000214253	FIS1	fission, mitochondrial 1	51024	https://www.ncbi.nlm.nih.gov/gene/?term=51024
ENSG00000116906	GNPAT	glyceronephosphate O-acyltransferase	8443	https://www.ncbi.nlm.nih.gov/gene/?term=8443
ENSG00000197448	GSTK1	glutathione S-transferase kappa 1	373156	https://www.ncbi.nlm.nih.gov/gene/?term=373156
ENSG00000116882	HAO2	hydroxyacid oxidase 2	51179	https://www.ncbi.nlm.nih.gov/gene/?term=51179
ENSG00000117305	HMGCL	3-hydroxy-3-methylglutaryl-CoA lyase	3155	https://www.ncbi.nlm.nih.gov/gene/?term=3155
ENSG00000174775	HRAS	HRas proto-oncogene, GTPase	3265	https://www.ncbi.nlm.nih.gov/gene/?term=3265
ENSG00000276536	HRAS	HRas proto-oncogene, GTPase	3265	https://www.ncbi.nlm.nih.gov/gene/?term=3265
ENSG00000176387	HSD11B2	hydroxysteroid 11-beta dehydrogenase 2	3291	https://www.ncbi.nlm.nih.gov/gene/?term=3291
ENSG00000198189	HSD17B11	hydroxysteroid 17-beta dehydrogenase 11	51170	https://www.ncbi.nlm.nih.gov/gene/?term=51170
ENSG00000133835	HSD17B4	hydroxysteroid 17-beta dehydrogenase 4	3295	https://www.ncbi.nlm.nih.gov/gene/?term=3295
ENSG00000099377	HSD3B7	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7	80270	https://www.ncbi.nlm.nih.gov/gene/?term=80270
ENSG00000119912	IDE	insulin degrading enzyme	3416	https://www.ncbi.nlm.nih.gov/gene/?term=3416
ENSG00000138413	IDH1	isocitrate dehydrogenase (NADP(+)) 1, cytosolic	3417	https://www.ncbi.nlm.nih.gov/gene/?term=3417
ENSG00000182054	IDH2	isocitrate dehydrogenase (NADP(+)) 2, mitochondrial	3418	https://www.ncbi.nlm.nih.gov/gene/?term=3418
ENSG00000067064	IDI1	isopentenyl-diphosphate delta isomerase 1	3422	https://www.ncbi.nlm.nih.gov/gene/?term=3422
ENSG00000066583	ISOC1	isochorismatase domain containing 1	51015	https://www.ncbi.nlm.nih.gov/gene/?term=51015
ENSG00000119185	ITGB1BP1	integrin subunit beta 1 binding protein 1	9270	https://www.ncbi.nlm.nih.gov/gene/?term=9270
ENSG00000102910	LONP2	lon peptidase 2, peroxisomal	83752	https://www.ncbi.nlm.nih.gov/gene/?term=83752
ENSG00000103150	MLYCD	malonyl-CoA decarboxylase	23417	https://www.ncbi.nlm.nih.gov/gene/?term=23417
ENSG00000095002	MSH2	mutS homolog 2	4436	https://www.ncbi.nlm.nih.gov/gene/?term=4436
ENSG00000013364	MVP	major vault protein	9961	https://www.ncbi.nlm.nih.gov/gene/?term=9961
ENSG00000144852	NR1I2	nuclear receptor subfamily 1 group I member 2	8856	https://www.ncbi.nlm.nih.gov/gene/?term=8856
ENSG00000213965	NUDT19	nudix hydrolase 19	390916	https://www.ncbi.nlm.nih.gov/gene/?term=390916
ENSG00000070756	PABPC1	poly(A) binding protein cytoplasmic 1	26986	https://www.ncbi.nlm.nih.gov/gene/?term=26986
ENSG00000166821	PEX11A	peroxisomal biogenesis factor 11 alpha	8800	https://www.ncbi.nlm.nih.gov/gene/?term=8800
ENSG00000131779	PEX11B	peroxisomal biogenesis factor 11 beta	8799	https://www.ncbi.nlm.nih.gov/gene/?term=8799
ENSG00000162928	PEX13	peroxisomal biogenesis factor 13	5194	https://www.ncbi.nlm.nih.gov/gene/?term=5194
ENSG00000142655	PEX14	peroxisomal biogenesis factor 14	5195	https://www.ncbi.nlm.nih.gov/gene/?term=5195
ENSG00000164751	PEX2	peroxisomal biogenesis factor 2	5828	https://www.ncbi.nlm.nih.gov/gene/?term=5828
ENSG00000139197	PEX5	peroxisomal biogenesis factor 5	5830	https://www.ncbi.nlm.nih.gov/gene/?term=5830
ENSG00000124587	PEX6	peroxisomal biogenesis factor 6	5190	https://www.ncbi.nlm.nih.gov/gene/?term=5190
ENSG00000117450	PRDX1	peroxiredoxin 1	5052	https://www.ncbi.nlm.nih.gov/gene/?term=5052
ENSG00000126432	PRDX5	peroxiredoxin 5	25824	https://www.ncbi.nlm.nih.gov/gene/?term=25824
ENSG00000072042	RDH11	retinol dehydrogenase 11	51109	https://www.ncbi.nlm.nih.gov/gene/?term=51109
ENSG00000042445	RETSAT	retinol saturase	54884	https://www.ncbi.nlm.nih.gov/gene/?term=54884
ENSG00000143171	RXRG	retinoid X receptor gamma	6258	https://www.ncbi.nlm.nih.gov/gene/?term=6258
ENSG00000149021	SCGB1A1	secretoglobin family 1A member 1	7356	https://www.ncbi.nlm.nih.gov/gene/?term=7356
ENSG00000116171	SCP2	sterol carrier protein 2	6342	https://www.ncbi.nlm.nih.gov/gene/?term=6342
ENSG00000075223	SEMA3C	semaphorin 3C	10512	https://www.ncbi.nlm.nih.gov/gene/?term=10512
ENSG00000170099	SERPINA6	serpin family A member 6	866	https://www.ncbi.nlm.nih.gov/gene/?term=866
ENSG00000277405	SERPINA6	serpin family A member 6	866	https://www.ncbi.nlm.nih.gov/gene/?term=866
ENSG00000196470	SIAH1	siah E3 ubiquitin protein ligase 1	6477	https://www.ncbi.nlm.nih.gov/gene/?term=6477
ENSG00000089057	SLC23A2	solute carrier family 23 member 2	9962	https://www.ncbi.nlm.nih.gov/gene/?term=9962
ENSG00000100372	SLC25A17	solute carrier family 25 member 17	10478	https://www.ncbi.nlm.nih.gov/gene/?term=10478
ENSG00000125454	SLC25A19	solute carrier family 25 member 19	60386	https://www.ncbi.nlm.nih.gov/gene/?term=60386
ENSG00000151729	SLC25A4	solute carrier family 25 member 4	291	https://www.ncbi.nlm.nih.gov/gene/?term=291
ENSG00000140284	SLC27A2	solute carrier family 27 member 2	11001	https://www.ncbi.nlm.nih.gov/gene/?term=11001
ENSG00000157593	SLC35B2	solute carrier family 35 member B2	347734	https://www.ncbi.nlm.nih.gov/gene/?term=347734
ENSG00000173473	SMARCC1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1	6599	https://www.ncbi.nlm.nih.gov/gene/?term=6599
ENSG00000142168	SOD1	superoxide dismutase 1	6647	https://www.ncbi.nlm.nih.gov/gene/?term=6647
ENSG00000112096	SOD2	superoxide dismutase 2	6648	https://www.ncbi.nlm.nih.gov/gene/?term=6648
ENSG00000101846	STS	steroid sulfatase	412	https://www.ncbi.nlm.nih.gov/gene/?term=412
ENSG00000088002	SULT2B1	sulfotransferase family 2B member 1	6820	https://www.ncbi.nlm.nih.gov/gene/?term=6820
ENSG00000131747	TOP2A	DNA topoisomerase II alpha	7153	https://www.ncbi.nlm.nih.gov/gene/?term=7153
ENSG00000100300	TSPO	translocator protein	706	https://www.ncbi.nlm.nih.gov/gene/?term=706
ENSG00000118271	TTR	transthyretin	7276	https://www.ncbi.nlm.nih.gov/gene/?term=7276
ENSG00000197888	UGT2B17	UDP glucuronosyltransferase family 2 member B17	7367	https://www.ncbi.nlm.nih.gov/gene/?term=7367
ENSG00000119541	VPS4B	vacuolar protein sorting 4 homolog B	9525	https://www.ncbi.nlm.nih.gov/gene/?term=9525
ENSG00000128245	YWHAH	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta	7533	https://www.ncbi.nlm.nih.gov/gene/?term=7533
