userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000109576	AADAT	aminoadipate aminotransferase	51166	https://www.ncbi.nlm.nih.gov/gene/?term=51166
ENSG00000060971	ACAA1	acetyl-CoA acyltransferase 1	30	https://www.ncbi.nlm.nih.gov/gene/?term=30
ENSG00000167315	ACAA2	acetyl-CoA acyltransferase 2	10449	https://www.ncbi.nlm.nih.gov/gene/?term=10449
ENSG00000115361	ACADL	acyl-CoA dehydrogenase long chain	33	https://www.ncbi.nlm.nih.gov/gene/?term=33
ENSG00000117054	ACADM	acyl-CoA dehydrogenase medium chain	34	https://www.ncbi.nlm.nih.gov/gene/?term=34
ENSG00000122971	ACADS	acyl-CoA dehydrogenase short chain	35	https://www.ncbi.nlm.nih.gov/gene/?term=35
ENSG00000072778	ACADVL	acyl-CoA dehydrogenase very long chain	37	https://www.ncbi.nlm.nih.gov/gene/?term=37
ENSG00000120437	ACAT2	acetyl-CoA acetyltransferase 2	39	https://www.ncbi.nlm.nih.gov/gene/?term=39
ENSG00000100412	ACO2	aconitase 2	50	https://www.ncbi.nlm.nih.gov/gene/?term=50
ENSG00000119673	ACOT2	acyl-CoA thioesterase 2	10965	https://www.ncbi.nlm.nih.gov/gene/?term=10965
ENSG00000101473	ACOT8	acyl-CoA thioesterase 8	10005	https://www.ncbi.nlm.nih.gov/gene/?term=10005
ENSG00000161533	ACOX1	acyl-CoA oxidase 1	51	https://www.ncbi.nlm.nih.gov/gene/?term=51
ENSG00000151726	ACSL1	acyl-CoA synthetase long chain family member 1	2180	https://www.ncbi.nlm.nih.gov/gene/?term=2180
ENSG00000068366	ACSL4	acyl-CoA synthetase long chain family member 4	2182	https://www.ncbi.nlm.nih.gov/gene/?term=2182
ENSG00000197142	ACSL5	acyl-CoA synthetase long chain family member 5	51703	https://www.ncbi.nlm.nih.gov/gene/?term=51703
ENSG00000005187	ACSM3	acyl-CoA synthetase medium chain family member 3	6296	https://www.ncbi.nlm.nih.gov/gene/?term=6296
ENSG00000154930	ACSS1	acyl-CoA synthetase short chain family member 1	84532	https://www.ncbi.nlm.nih.gov/gene/?term=84532
ENSG00000248144	ADH1C	alcohol dehydrogenase 1C (class I), gamma polypeptide	126	https://www.ncbi.nlm.nih.gov/gene/?term=126
ENSG00000196344	ADH7	alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide	131	https://www.ncbi.nlm.nih.gov/gene/?term=131
