userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000094914	AAAS	aladin WD repeat nucleoporin	8086	https://www.ncbi.nlm.nih.gov/gene/?term=8086
ENSG00000196839	ADA	adenosine deaminase	100	https://www.ncbi.nlm.nih.gov/gene/?term=100
ENSG00000174233	ADCY6	adenylate cyclase 6	112	https://www.ncbi.nlm.nih.gov/gene/?term=112
ENSG00000130706	ADRM1	adhesion regulating molecule 1	11047	https://www.ncbi.nlm.nih.gov/gene/?term=11047
ENSG00000106992	AK1	adenylate kinase 1	203	https://www.ncbi.nlm.nih.gov/gene/?term=203
ENSG00000147853	AK3	adenylate kinase 3	50808	https://www.ncbi.nlm.nih.gov/gene/?term=50808
ENSG00000198931	APRT	adenine phosphoribosyltransferase	353	https://www.ncbi.nlm.nih.gov/gene/?term=353
ENSG00000170540	ARL6IP1	ADP ribosylation factor like GTPase 6 interacting protein 1	23204	https://www.ncbi.nlm.nih.gov/gene/?term=23204
ENSG00000187244	BCAM	basal cell adhesion molecule (Lutheran blood group)	4059	https://www.ncbi.nlm.nih.gov/gene/?term=4059
ENSG00000185825	BCAP31	B cell receptor associated protein 31	10134	https://www.ncbi.nlm.nih.gov/gene/?term=10134
ENSG00000183336	BOLA2	bolA family member 2	552900	https://www.ncbi.nlm.nih.gov/gene/?term=552900
ENSG00000104221	BRF2	BRF2, RNA polymerase III transcription initiation factor subunit	55290	https://www.ncbi.nlm.nih.gov/gene/?term=55290
ENSG00000171302	CANT1	calcium activated nucleotidase 1	124583	https://www.ncbi.nlm.nih.gov/gene/?term=124583
ENSG00000152669	CCNO	cyclin O	10309	https://www.ncbi.nlm.nih.gov/gene/?term=10309
ENSG00000158825	CDA	cytidine deaminase	978	https://www.ncbi.nlm.nih.gov/gene/?term=978
ENSG00000147400	CETN2	centrin 2	1069	https://www.ncbi.nlm.nih.gov/gene/?term=1069
ENSG00000172409	CLP1	cleavage and polyadenylation factor I subunit 1	10978	https://www.ncbi.nlm.nih.gov/gene/?term=10978
ENSG00000134326	CMPK2	cytidine/uridine monophosphate kinase 2	129607	https://www.ncbi.nlm.nih.gov/gene/?term=129607
