userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000175899	A2M	alpha-2-macroglobulin	2	https://www.ncbi.nlm.nih.gov/gene/?term=2
ENSG00000168306	ACOX2	acyl-CoA oxidase 2	8309	https://www.ncbi.nlm.nih.gov/gene/?term=8309
ENSG00000168615	ADAM9	ADAM metallopeptidase domain 9	8754	https://www.ncbi.nlm.nih.gov/gene/?term=8754
ENSG00000282230	ADAM9	ADAM metallopeptidase domain 9	8754	https://www.ncbi.nlm.nih.gov/gene/?term=8754
ENSG00000214274	ANG	angiogenin	283	https://www.ncbi.nlm.nih.gov/gene/?term=283
ENSG00000135046	ANXA1	annexin A1	301	https://www.ncbi.nlm.nih.gov/gene/?term=301
ENSG00000118137	APOA1	apolipoprotein A1	335	https://www.ncbi.nlm.nih.gov/gene/?term=335
ENSG00000130208	APOC1	apolipoprotein C1	341	https://www.ncbi.nlm.nih.gov/gene/?term=341
ENSG00000234906	APOC2	apolipoprotein C2	344	https://www.ncbi.nlm.nih.gov/gene/?term=344
ENSG00000110245	APOC3	apolipoprotein C3	345	https://www.ncbi.nlm.nih.gov/gene/?term=345
ENSG00000168374	ARF4	ADP ribosylation factor 4	378	https://www.ncbi.nlm.nih.gov/gene/?term=378
ENSG00000168487	BMP1	bone morphogenetic protein 1	649	https://www.ncbi.nlm.nih.gov/gene/?term=649
ENSG00000173372	C1QA	complement C1q A chain	712	https://www.ncbi.nlm.nih.gov/gene/?term=712
ENSG00000159403	C1R	complement C1r	715	https://www.ncbi.nlm.nih.gov/gene/?term=715
ENSG00000182326	C1S	complement C1s	716	https://www.ncbi.nlm.nih.gov/gene/?term=716
ENSG00000166278	C2	complement C2	717	https://www.ncbi.nlm.nih.gov/gene/?term=717
ENSG00000204364	C2	complement C2	717	https://www.ncbi.nlm.nih.gov/gene/?term=717
ENSG00000206372	C2	complement C2	717	https://www.ncbi.nlm.nih.gov/gene/?term=717
ENSG00000226560	C2	complement C2	717	https://www.ncbi.nlm.nih.gov/gene/?term=717
ENSG00000231543	C2	complement C2	717	https://www.ncbi.nlm.nih.gov/gene/?term=717
ENSG00000235017	C2	complement C2	717	https://www.ncbi.nlm.nih.gov/gene/?term=717
ENSG00000235696	C2	complement C2	717	https://www.ncbi.nlm.nih.gov/gene/?term=717
ENSG00000125730	C3	complement C3	718	https://www.ncbi.nlm.nih.gov/gene/?term=718
ENSG00000157131	C8A	complement C8 alpha chain	731	https://www.ncbi.nlm.nih.gov/gene/?term=731
ENSG00000021852	C8B	complement C8 beta chain	732	https://www.ncbi.nlm.nih.gov/gene/?term=732
ENSG00000176919	C8G	complement C8 gamma chain	733	https://www.ncbi.nlm.nih.gov/gene/?term=733
ENSG00000113600	C9	complement C9	735	https://www.ncbi.nlm.nih.gov/gene/?term=735
ENSG00000162909	CAPN2	calpain 2	824	https://www.ncbi.nlm.nih.gov/gene/?term=824
ENSG00000149260	CAPN5	calpain 5	726	https://www.ncbi.nlm.nih.gov/gene/?term=726
ENSG00000132906	CASP9	caspase 9	842	https://www.ncbi.nlm.nih.gov/gene/?term=842
ENSG00000010278	CD9	CD9 molecule	928	https://www.ncbi.nlm.nih.gov/gene/?term=928
ENSG00000204359	CFB	complement factor B	629	https://www.ncbi.nlm.nih.gov/gene/?term=629
ENSG00000239754	CFB	complement factor B	629	https://www.ncbi.nlm.nih.gov/gene/?term=629
ENSG00000241253	CFB	complement factor B	629	https://www.ncbi.nlm.nih.gov/gene/?term=629
ENSG00000241534	CFB	complement factor B	629	https://www.ncbi.nlm.nih.gov/gene/?term=629
ENSG00000242335	CFB	complement factor B	629	https://www.ncbi.nlm.nih.gov/gene/?term=629
ENSG00000243570	CFB	complement factor B	629	https://www.ncbi.nlm.nih.gov/gene/?term=629
ENSG00000243649	CFB	complement factor B	629	https://www.ncbi.nlm.nih.gov/gene/?term=629
ENSG00000197766	CFD	complement factor D	1675	https://www.ncbi.nlm.nih.gov/gene/?term=1675
ENSG00000274619	CFD	complement factor D	1675	https://www.ncbi.nlm.nih.gov/gene/?term=1675
