userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000125257	ABCC4	ATP binding cassette subfamily C member 4	10257	https://www.ncbi.nlm.nih.gov/gene/?term=10257
ENSG00000140526	ABHD2	abhydrolase domain containing 2	11057	https://www.ncbi.nlm.nih.gov/gene/?term=11057
ENSG00000123983	ACSL3	acyl-CoA synthetase long chain family member 3	2181	https://www.ncbi.nlm.nih.gov/gene/?term=2181
ENSG00000072110	ACTN1	actinin alpha 1	87	https://www.ncbi.nlm.nih.gov/gene/?term=87
ENSG00000154734	ADAMTS1	ADAM metallopeptidase with thrombospondin type 1 motif 1	9510	https://www.ncbi.nlm.nih.gov/gene/?term=9510
ENSG00000130706	ADRM1	adhesion regulating molecule 1	11047	https://www.ncbi.nlm.nih.gov/gene/?term=11047
ENSG00000131016	AKAP12	A-kinase anchoring protein 12	9590	https://www.ncbi.nlm.nih.gov/gene/?term=9590
ENSG00000142208	AKT1	AKT serine/threonine kinase 1	207	https://www.ncbi.nlm.nih.gov/gene/?term=207
ENSG00000184254	ALDH1A3	aldehyde dehydrogenase 1 family member A3	220	https://www.ncbi.nlm.nih.gov/gene/?term=220
ENSG00000154122	ANKH	ANKH inorganic pyrophosphate transport regulator	56172	https://www.ncbi.nlm.nih.gov/gene/?term=56172
ENSG00000062725	APPBP2	amyloid beta precursor protein binding protein 2	10513	https://www.ncbi.nlm.nih.gov/gene/?term=10513
ENSG00000150347	ARID5B	AT-rich interaction domain 5B	84159	https://www.ncbi.nlm.nih.gov/gene/?term=84159
ENSG00000160862	AZGP1	alpha-2-glycoprotein 1, zinc-binding	563	https://www.ncbi.nlm.nih.gov/gene/?term=563
ENSG00000166710	B2M	beta-2-microglobulin	567	https://www.ncbi.nlm.nih.gov/gene/?term=567
ENSG00000273686	B2M	beta-2-microglobulin	567	https://www.ncbi.nlm.nih.gov/gene/?term=567
ENSG00000086062	B4GALT1	beta-1,4-galactosyltransferase 1	2683	https://www.ncbi.nlm.nih.gov/gene/?term=2683
ENSG00000138696	BMPR1B	bone morphogenetic protein receptor type 1B	658	https://www.ncbi.nlm.nih.gov/gene/?term=658
ENSG00000110931	CAMKK2	calcium/calmodulin dependent protein kinase kinase 2	10645	https://www.ncbi.nlm.nih.gov/gene/?term=10645
ENSG00000110092	CCND1	cyclin D1	595	https://www.ncbi.nlm.nih.gov/gene/?term=595
ENSG00000112576	CCND3	cyclin D3	896	https://www.ncbi.nlm.nih.gov/gene/?term=896
ENSG00000081377	CDC14B	cell division cycle 14B	8555	https://www.ncbi.nlm.nih.gov/gene/?term=8555
ENSG00000105810	CDK6	cyclin dependent kinase 6	1021	https://www.ncbi.nlm.nih.gov/gene/?term=1021
ENSG00000166451	CENPN	centromere protein N	55839	https://www.ncbi.nlm.nih.gov/gene/?term=55839
ENSG00000155368	DBI	diazepam binding inhibitor, acyl-CoA binding protein	1622	https://www.ncbi.nlm.nih.gov/gene/?term=1622
ENSG00000116133	DHCR24	24-dehydrocholesterol reductase	1718	https://www.ncbi.nlm.nih.gov/gene/?term=1718
ENSG00000128590	DNAJB9	DnaJ heat shock protein family (Hsp40) member B9	4189	https://www.ncbi.nlm.nih.gov/gene/?term=4189
ENSG00000158711	ELK4	ELK4, ETS transcription factor	2005	https://www.ncbi.nlm.nih.gov/gene/?term=2005
ENSG00000118985	ELL2	elongation factor for RNA polymerase II 2	22936	https://www.ncbi.nlm.nih.gov/gene/?term=22936
ENSG00000012660	ELOVL5	ELOVL fatty acid elongase 5	60481	https://www.ncbi.nlm.nih.gov/gene/?term=60481
ENSG00000149485	FADS1	fatty acid desaturase 1	3992	https://www.ncbi.nlm.nih.gov/gene/?term=3992
ENSG00000096060	FKBP5	FKBP prolyl isomerase 5	2289	https://www.ncbi.nlm.nih.gov/gene/?term=2289
