userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000115657	ABCB6	ATP binding cassette subfamily B member 6 (Langereis blood group)	10058	https://www.ncbi.nlm.nih.gov/gene/?term=10058
ENSG00000170425	ADORA2B	adenosine A2b receptor	136	https://www.ncbi.nlm.nih.gov/gene/?term=136
ENSG00000162688	AGL	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase	178	https://www.ncbi.nlm.nih.gov/gene/?term=178
ENSG00000188157	AGRN	agrin	375790	https://www.ncbi.nlm.nih.gov/gene/?term=375790
ENSG00000147853	AK3	adenylate kinase 3	50808	https://www.ncbi.nlm.nih.gov/gene/?term=50808
ENSG00000162433	AK4	adenylate kinase 4	205	https://www.ncbi.nlm.nih.gov/gene/?term=205
ENSG00000117448	AKR1A1	aldo-keto reductase family 1 member A1	10327	https://www.ncbi.nlm.nih.gov/gene/?term=10327
ENSG00000164904	ALDH7A1	aldehyde dehydrogenase 7 family member A1	501	https://www.ncbi.nlm.nih.gov/gene/?term=501
ENSG00000143149	ALDH9A1	aldehyde dehydrogenase 9 family member A1	223	https://www.ncbi.nlm.nih.gov/gene/?term=223
ENSG00000149925	ALDOA	aldolase, fructose-bisphosphate A	226	https://www.ncbi.nlm.nih.gov/gene/?term=226
ENSG00000136872	ALDOB	aldolase, fructose-bisphosphate B	229	https://www.ncbi.nlm.nih.gov/gene/?term=229
ENSG00000033011	ALG1	ALG1, chitobiosyldiphosphodolichol beta-mannosyltransferase	56052	https://www.ncbi.nlm.nih.gov/gene/?term=56052
ENSG00000214274	ANG	angiogenin	283	https://www.ncbi.nlm.nih.gov/gene/?term=283
ENSG00000167772	ANGPTL4	angiopoietin like 4	51129	https://www.ncbi.nlm.nih.gov/gene/?term=51129
ENSG00000163516	ANKZF1	ankyrin repeat and zinc finger domain containing 1	55139	https://www.ncbi.nlm.nih.gov/gene/?term=55139
ENSG00000128989	ARPP19	cAMP regulated phosphoprotein 19	10776	https://www.ncbi.nlm.nih.gov/gene/?term=10776
ENSG00000117407	ARTN	artemin	9048	https://www.ncbi.nlm.nih.gov/gene/?term=9048
ENSG00000087586	AURKA	aurora kinase A	6790	https://www.ncbi.nlm.nih.gov/gene/?term=6790
ENSG00000176022	B3GALT6	beta-1,3-galactosyltransferase 6	126792	https://www.ncbi.nlm.nih.gov/gene/?term=126792
ENSG00000109956	B3GAT1	beta-1,3-glucuronyltransferase 1	27087	https://www.ncbi.nlm.nih.gov/gene/?term=27087
ENSG00000149541	B3GAT3	beta-1,3-glucuronyltransferase 3	26229	https://www.ncbi.nlm.nih.gov/gene/?term=26229
ENSG00000179913	B3GNT3	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3	10331	https://www.ncbi.nlm.nih.gov/gene/?term=10331
ENSG00000086062	B4GALT1	beta-1,4-galactosyltransferase 1	2683	https://www.ncbi.nlm.nih.gov/gene/?term=2683
ENSG00000117411	B4GALT2	beta-1,4-galactosyltransferase 2	8704	https://www.ncbi.nlm.nih.gov/gene/?term=8704
ENSG00000121578	B4GALT4	beta-1,4-galactosyltransferase 4	8702	https://www.ncbi.nlm.nih.gov/gene/?term=8702
ENSG00000027847	B4GALT7	beta-1,4-galactosyltransferase 7	11285	https://www.ncbi.nlm.nih.gov/gene/?term=11285
ENSG00000100290	BIK	BCL2 interacting killer	638	https://www.ncbi.nlm.nih.gov/gene/?term=638
