userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000099204	ABLIM1	actin binding LIM protein 1	3983	https://www.ncbi.nlm.nih.gov/gene/?term=3983
ENSG00000087085	ACHE	acetylcholinesterase (Cartwright blood group)	43	https://www.ncbi.nlm.nih.gov/gene/?term=43
ENSG00000151726	ACSL1	acyl-CoA synthetase long chain family member 1	2180	https://www.ncbi.nlm.nih.gov/gene/?term=2180
ENSG00000143632	ACTA1	actin alpha 1, skeletal muscle	58	https://www.ncbi.nlm.nih.gov/gene/?term=58
ENSG00000159251	ACTC1	actin alpha cardiac muscle 1	70	https://www.ncbi.nlm.nih.gov/gene/?term=70
ENSG00000077522	ACTN2	actinin alpha 2	88	https://www.ncbi.nlm.nih.gov/gene/?term=88
ENSG00000248746	ACTN3	actinin alpha 3 (gene/pseudogene)	89	https://www.ncbi.nlm.nih.gov/gene/?term=89
ENSG00000148848	ADAM12	ADAM metallopeptidase domain 12	8038	https://www.ncbi.nlm.nih.gov/gene/?term=8038
ENSG00000162104	ADCY9	adenylate cyclase 9	115	https://www.ncbi.nlm.nih.gov/gene/?term=115
ENSG00000106624	AEBP1	AE binding protein 1	165	https://www.ncbi.nlm.nih.gov/gene/?term=165
ENSG00000162688	AGL	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase	178	https://www.ncbi.nlm.nih.gov/gene/?term=178
ENSG00000188157	AGRN	agrin	375790	https://www.ncbi.nlm.nih.gov/gene/?term=375790
ENSG00000106992	AK1	adenylate kinase 1	203	https://www.ncbi.nlm.nih.gov/gene/?term=203
ENSG00000105221	AKT2	AKT serine/threonine kinase 2	208	https://www.ncbi.nlm.nih.gov/gene/?term=208
ENSG00000165887	ANKRD2	ankyrin repeat domain 2	26287	https://www.ncbi.nlm.nih.gov/gene/?term=26287
ENSG00000134817	APLNR	apelin receptor	187	https://www.ncbi.nlm.nih.gov/gene/?term=187
ENSG00000189058	APOD	apolipoprotein D	347	https://www.ncbi.nlm.nih.gov/gene/?term=347
ENSG00000142192	APP	amyloid beta precursor protein	351	https://www.ncbi.nlm.nih.gov/gene/?term=351
ENSG00000196296	ATP2A1	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1	487	https://www.ncbi.nlm.nih.gov/gene/?term=487
ENSG00000071553	ATP6AP1	ATPase H+ transporting accessory protein 1	537	https://www.ncbi.nlm.nih.gov/gene/?term=537
ENSG00000107262	BAG1	BCL2 associated athanogene 1	573	https://www.ncbi.nlm.nih.gov/gene/?term=573
ENSG00000168398	BDKRB2	bradykinin receptor B2	624	https://www.ncbi.nlm.nih.gov/gene/?term=624
ENSG00000134107	BHLHE40	basic helix-loop-helix family member e40	8553	https://www.ncbi.nlm.nih.gov/gene/?term=8553
ENSG00000136717	BIN1	bridging integrator 1	274	https://www.ncbi.nlm.nih.gov/gene/?term=274
ENSG00000196557	CACNA1H	calcium voltage-gated channel subunit alpha1 H	8912	https://www.ncbi.nlm.nih.gov/gene/?term=8912
ENSG00000108878	CACNG1	calcium voltage-gated channel auxiliary subunit gamma 1	786	https://www.ncbi.nlm.nih.gov/gene/?term=786
ENSG00000058404	CAMK2B	calcium/calmodulin dependent protein kinase II beta	816	https://www.ncbi.nlm.nih.gov/gene/?term=816
ENSG00000143318	CASQ1	calsequestrin 1	844	https://www.ncbi.nlm.nih.gov/gene/?term=844
ENSG00000118729	CASQ2	calsequestrin 2	845	https://www.ncbi.nlm.nih.gov/gene/?term=845
ENSG00000182533	CAV3	caveolin 3	859	https://www.ncbi.nlm.nih.gov/gene/?term=859
ENSG00000135218	CD36	CD36 molecule	948	https://www.ncbi.nlm.nih.gov/gene/?term=948
ENSG00000140945	CDH13	cadherin 13	1012	https://www.ncbi.nlm.nih.gov/gene/?term=1012
ENSG00000124762	CDKN1A	cyclin dependent kinase inhibitor 1A	1026	https://www.ncbi.nlm.nih.gov/gene/?term=1026
ENSG00000197766	CFD	complement factor D	1675	https://www.ncbi.nlm.nih.gov/gene/?term=1675
ENSG00000274619	CFD	complement factor D	1675	https://www.ncbi.nlm.nih.gov/gene/?term=1675
ENSG00000138435	CHRNA1	cholinergic receptor nicotinic alpha 1 subunit	1134	https://www.ncbi.nlm.nih.gov/gene/?term=1134
ENSG00000170175	CHRNB1	cholinergic receptor nicotinic beta 1 subunit	1140	https://www.ncbi.nlm.nih.gov/gene/?term=1140
ENSG00000196811	CHRNG	cholinergic receptor nicotinic gamma subunit	1146	https://www.ncbi.nlm.nih.gov/gene/?term=1146
ENSG00000166165	CKB	creatine kinase B	1152	https://www.ncbi.nlm.nih.gov/gene/?term=1152
ENSG00000104879	CKM	creatine kinase, M-type	1158	https://www.ncbi.nlm.nih.gov/gene/?term=1158
ENSG00000131730	CKMT2	creatine kinase, mitochondrial 2	1160	https://www.ncbi.nlm.nih.gov/gene/?term=1160
ENSG00000120885	CLU	clusterin	1191	https://www.ncbi.nlm.nih.gov/gene/?term=1191
ENSG00000117519	CNN3	calponin 3	1266	https://www.ncbi.nlm.nih.gov/gene/?term=1266
ENSG00000204291	COL15A1	collagen type XV alpha 1 chain	1306	https://www.ncbi.nlm.nih.gov/gene/?term=1306
