userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000175899	A2M	alpha-2-macroglobulin	2	https://www.ncbi.nlm.nih.gov/gene/?term=2
ENSG00000135503	ACVR1B	activin A receptor type 1B	91	https://www.ncbi.nlm.nih.gov/gene/?term=91
ENSG00000139567	ACVRL1	activin A receptor like type 1	94	https://www.ncbi.nlm.nih.gov/gene/?term=94
ENSG00000030110	BAK1	BCL2 antagonist/killer 1	578	https://www.ncbi.nlm.nih.gov/gene/?term=578
ENSG00000110395	CBL	Cbl proto-oncogene	867	https://www.ncbi.nlm.nih.gov/gene/?term=867
ENSG00000108688	CCL7	C-C motif chemokine ligand 7	6354	https://www.ncbi.nlm.nih.gov/gene/?term=6354
ENSG00000163823	CCR1	C-C motif chemokine receptor 1	1230	https://www.ncbi.nlm.nih.gov/gene/?term=1230
ENSG00000170458	CD14	CD14 molecule	929	https://www.ncbi.nlm.nih.gov/gene/?term=929
ENSG00000135218	CD36	CD36 molecule	948	https://www.ncbi.nlm.nih.gov/gene/?term=948
ENSG00000004468	CD38	CD38 molecule	952	https://www.ncbi.nlm.nih.gov/gene/?term=952
ENSG00000026508	CD44	CD44 molecule (Indian blood group)	960	https://www.ncbi.nlm.nih.gov/gene/?term=960
ENSG00000010278	CD9	CD9 molecule	928	https://www.ncbi.nlm.nih.gov/gene/?term=928
ENSG00000122756	CNTFR	ciliary neurotrophic factor receptor	1271	https://www.ncbi.nlm.nih.gov/gene/?term=1271
ENSG00000205755	CRLF2	cytokine receptor like factor 2	64109	https://www.ncbi.nlm.nih.gov/gene/?term=64109
ENSG00000184371	CSF1	colony stimulating factor 1	1435	https://www.ncbi.nlm.nih.gov/gene/?term=1435
ENSG00000164400	CSF2	colony stimulating factor 2	1437	https://www.ncbi.nlm.nih.gov/gene/?term=1437
ENSG00000198223	CSF2RA	colony stimulating factor 2 receptor alpha subunit	1438	https://www.ncbi.nlm.nih.gov/gene/?term=1438
ENSG00000100368	CSF2RB	colony stimulating factor 2 receptor beta common subunit	1439	https://www.ncbi.nlm.nih.gov/gene/?term=1439
ENSG00000119535	CSF3R	colony stimulating factor 3 receptor	1441	https://www.ncbi.nlm.nih.gov/gene/?term=1441
ENSG00000163739	CXCL1	C-X-C motif chemokine ligand 1	2919	https://www.ncbi.nlm.nih.gov/gene/?term=2919
ENSG00000169245	CXCL10	C-X-C motif chemokine ligand 10	3627	https://www.ncbi.nlm.nih.gov/gene/?term=3627
ENSG00000169248	CXCL11	C-X-C motif chemokine ligand 11	6373	https://www.ncbi.nlm.nih.gov/gene/?term=6373
