userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000131269	ABCB7	ATP binding cassette subfamily B member 7	22	https://www.ncbi.nlm.nih.gov/gene/?term=22
ENSG00000060971	ACAA1	acetyl-CoA acyltransferase 1	30	https://www.ncbi.nlm.nih.gov/gene/?term=30
ENSG00000167315	ACAA2	acetyl-CoA acyltransferase 2	10449	https://www.ncbi.nlm.nih.gov/gene/?term=10449
ENSG00000117054	ACADM	acyl-CoA dehydrogenase medium chain	34	https://www.ncbi.nlm.nih.gov/gene/?term=34
ENSG00000196177	ACADSB	acyl-CoA dehydrogenase short/branched chain	36	https://www.ncbi.nlm.nih.gov/gene/?term=36
ENSG00000072778	ACADVL	acyl-CoA dehydrogenase very long chain	37	https://www.ncbi.nlm.nih.gov/gene/?term=37
ENSG00000075239	ACAT1	acetyl-CoA acetyltransferase 1	38	https://www.ncbi.nlm.nih.gov/gene/?term=38
ENSG00000100412	ACO2	aconitase 2	50	https://www.ncbi.nlm.nih.gov/gene/?term=50
ENSG00000141385	AFG3L2	AFG3 like matrix AAA peptidase subunit 2	10939	https://www.ncbi.nlm.nih.gov/gene/?term=10939
ENSG00000156709	AIFM1	apoptosis inducing factor mitochondria associated 1	9131	https://www.ncbi.nlm.nih.gov/gene/?term=9131
ENSG00000023330	ALAS1	5'-aminolevulinate synthase 1	211	https://www.ncbi.nlm.nih.gov/gene/?term=211
ENSG00000119711	ALDH6A1	aldehyde dehydrogenase 6 family member A1	4329	https://www.ncbi.nlm.nih.gov/gene/?term=4329
ENSG00000143153	ATP1B1	ATPase Na+/K+ transporting subunit beta 1	481	https://www.ncbi.nlm.nih.gov/gene/?term=481
ENSG00000152234	ATP5F1A	ATP synthase F1 subunit alpha	498	https://www.ncbi.nlm.nih.gov/gene/?term=498
ENSG00000110955	ATP5F1B	ATP synthase F1 subunit beta	506	https://www.ncbi.nlm.nih.gov/gene/?term=506
ENSG00000165629	ATP5F1C	ATP synthase F1 subunit gamma	509	https://www.ncbi.nlm.nih.gov/gene/?term=509
ENSG00000099624	ATP5F1D	ATP synthase F1 subunit delta	513	https://www.ncbi.nlm.nih.gov/gene/?term=513
ENSG00000124172	ATP5F1E	ATP synthase F1 subunit epsilon	514	https://www.ncbi.nlm.nih.gov/gene/?term=514
ENSG00000116459	ATP5PB	ATP synthase peripheral stalk-membrane subunit b	515	https://www.ncbi.nlm.nih.gov/gene/?term=515
ENSG00000159199	ATP5MC1	ATP synthase membrane subunit c locus 1	516	https://www.ncbi.nlm.nih.gov/gene/?term=516
ENSG00000135390	ATP5MC2	ATP synthase membrane subunit c locus 2	517	https://www.ncbi.nlm.nih.gov/gene/?term=517
ENSG00000154518	ATP5MC3	ATP synthase membrane subunit c locus 3	518	https://www.ncbi.nlm.nih.gov/gene/?term=518
ENSG00000167863	ATP5PD	ATP synthase peripheral stalk subunit d	10476	https://www.ncbi.nlm.nih.gov/gene/?term=10476
ENSG00000169020	ATP5ME	ATP synthase membrane subunit e	521	https://www.ncbi.nlm.nih.gov/gene/?term=521
ENSG00000154723	ATP5PF	ATP synthase peripheral stalk subunit F6	522	https://www.ncbi.nlm.nih.gov/gene/?term=522
ENSG00000241468	ATP5MF	ATP synthase membrane subunit f	9551	https://www.ncbi.nlm.nih.gov/gene/?term=9551
ENSG00000167283	ATP5MG	ATP synthase membrane subunit g	10632	https://www.ncbi.nlm.nih.gov/gene/?term=10632
ENSG00000241837	ATP5PO	ATP synthase peripheral stalk subunit OSCP	539	https://www.ncbi.nlm.nih.gov/gene/?term=539
ENSG00000071553	ATP6AP1	ATPase H+ transporting accessory protein 1	537	https://www.ncbi.nlm.nih.gov/gene/?term=537
ENSG00000117410	ATP6V0B	ATPase H+ transporting V0 subunit b	533	https://www.ncbi.nlm.nih.gov/gene/?term=533
ENSG00000185883	ATP6V0C	ATPase H+ transporting V0 subunit c	527	https://www.ncbi.nlm.nih.gov/gene/?term=527
ENSG00000113732	ATP6V0E1	ATPase H+ transporting V0 subunit e1	8992	https://www.ncbi.nlm.nih.gov/gene/?term=8992
ENSG00000155097	ATP6V1C1	ATPase H+ transporting V1 subunit C1	528	https://www.ncbi.nlm.nih.gov/gene/?term=528
ENSG00000100554	ATP6V1D	ATPase H+ transporting V1 subunit D	51382	https://www.ncbi.nlm.nih.gov/gene/?term=51382
ENSG00000131100	ATP6V1E1	ATPase H+ transporting V1 subunit E1	529	https://www.ncbi.nlm.nih.gov/gene/?term=529
