userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000165029	ABCA1	ATP binding cassette subfamily A member 1	19	https://www.ncbi.nlm.nih.gov/gene/?term=19
ENSG00000197150	ABCB8	ATP binding cassette subfamily B member 8	11194	https://www.ncbi.nlm.nih.gov/gene/?term=11194
ENSG00000167315	ACAA2	acetyl-CoA acyltransferase 2	10449	https://www.ncbi.nlm.nih.gov/gene/?term=10449
ENSG00000115361	ACADL	acyl-CoA dehydrogenase long chain	33	https://www.ncbi.nlm.nih.gov/gene/?term=33
ENSG00000117054	ACADM	acyl-CoA dehydrogenase medium chain	34	https://www.ncbi.nlm.nih.gov/gene/?term=34
ENSG00000122971	ACADS	acyl-CoA dehydrogenase short chain	35	https://www.ncbi.nlm.nih.gov/gene/?term=35
ENSG00000131473	ACLY	ATP citrate lyase	47	https://www.ncbi.nlm.nih.gov/gene/?term=47
ENSG00000100412	ACO2	aconitase 2	50	https://www.ncbi.nlm.nih.gov/gene/?term=50
ENSG00000161533	ACOX1	acyl-CoA oxidase 1	51	https://www.ncbi.nlm.nih.gov/gene/?term=51
ENSG00000174233	ADCY6	adenylate cyclase 6	112	https://www.ncbi.nlm.nih.gov/gene/?term=112
ENSG00000182035	ADIG	adipogenin	149685	https://www.ncbi.nlm.nih.gov/gene/?term=149685
ENSG00000181092	ADIPOQ	adiponectin, C1Q and collagen domain containing	9370	https://www.ncbi.nlm.nih.gov/gene/?term=9370
ENSG00000006831	ADIPOR2	adiponectin receptor 2	79602	https://www.ncbi.nlm.nih.gov/gene/?term=79602
ENSG00000160216	AGPAT3	1-acylglycerol-3-phosphate O-acyltransferase 3	56894	https://www.ncbi.nlm.nih.gov/gene/?term=56894
ENSG00000156709	AIFM1	apoptosis inducing factor mitochondria associated 1	9131	https://www.ncbi.nlm.nih.gov/gene/?term=9131
ENSG00000004455	AK2	adenylate kinase 2	204	https://www.ncbi.nlm.nih.gov/gene/?term=204
ENSG00000111275	ALDH2	aldehyde dehydrogenase 2 family member	217	https://www.ncbi.nlm.nih.gov/gene/?term=217
ENSG00000149925	ALDOA	aldolase, fructose-bisphosphate A	226	https://www.ncbi.nlm.nih.gov/gene/?term=226
ENSG00000154188	ANGPT1	angiopoietin 1	284	https://www.ncbi.nlm.nih.gov/gene/?term=284
ENSG00000167772	ANGPTL4	angiopoietin like 4	51129	https://www.ncbi.nlm.nih.gov/gene/?term=51129
ENSG00000084234	APLP2	amyloid beta precursor like protein 2	334	https://www.ncbi.nlm.nih.gov/gene/?term=334
ENSG00000130203	APOE	apolipoprotein E	348	https://www.ncbi.nlm.nih.gov/gene/?term=348
ENSG00000078061	ARAF	A-Raf proto-oncogene, serine/threonine kinase	369	https://www.ncbi.nlm.nih.gov/gene/?term=369
ENSG00000122644	ARL4A	ADP ribosylation factor like GTPase 4A	10124	https://www.ncbi.nlm.nih.gov/gene/?term=10124
ENSG00000119787	ATL2	atlastin GTPase 2	64225	https://www.ncbi.nlm.nih.gov/gene/?term=64225
ENSG00000069849	ATP1B3	ATPase Na+/K+ transporting subunit beta 3	483	https://www.ncbi.nlm.nih.gov/gene/?term=483
ENSG00000241837	ATP5PO	ATP synthase peripheral stalk subunit OSCP	539	https://www.ncbi.nlm.nih.gov/gene/?term=539
ENSG00000076108	BAZ2A	bromodomain adjacent to zinc finger domain 2A	11176	https://www.ncbi.nlm.nih.gov/gene/?term=11176
ENSG00000248098	BCKDHA	branched chain keto acid dehydrogenase E1, alpha polypeptide	593	https://www.ncbi.nlm.nih.gov/gene/?term=593
ENSG00000099968	BCL2L13	BCL2 like 13	23786	https://www.ncbi.nlm.nih.gov/gene/?term=23786
ENSG00000113916	BCL6	BCL6, transcription repressor	604	https://www.ncbi.nlm.nih.gov/gene/?term=604
ENSG00000125730	C3	complement C3	718	https://www.ncbi.nlm.nih.gov/gene/?term=718
ENSG00000121691	CAT	catalase	847	https://www.ncbi.nlm.nih.gov/gene/?term=847
ENSG00000138764	CCNG2	cyclin G2	901	https://www.ncbi.nlm.nih.gov/gene/?term=901
