userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000159640	ACE	angiotensin I converting enzyme	1636	https://www.ncbi.nlm.nih.gov/gene/?term=1636
ENSG00000111644	ACRBP	acrosin binding protein	84519	https://www.ncbi.nlm.nih.gov/gene/?term=84519
ENSG00000134940	ACRV1	acrosomal vesicle protein 1	56	https://www.ncbi.nlm.nih.gov/gene/?term=56
ENSG00000148156	ACTL7B	actin like 7B	10880	https://www.ncbi.nlm.nih.gov/gene/?term=10880
ENSG00000164113	ADAD1	adenosine deaminase domain containing 1	132612	https://www.ncbi.nlm.nih.gov/gene/?term=132612
ENSG00000104755	ADAM2	ADAM metallopeptidase domain 2	2515	https://www.ncbi.nlm.nih.gov/gene/?term=2515
ENSG00000276286	ADAM2	ADAM metallopeptidase domain 2	2515	https://www.ncbi.nlm.nih.gov/gene/?term=2515
ENSG00000141433	ADCYAP1	adenylate cyclase activating polypeptide 1	116	https://www.ncbi.nlm.nih.gov/gene/?term=116
ENSG00000173744	AGFG1	ArfGAP with FG repeats 1	3267	https://www.ncbi.nlm.nih.gov/gene/?term=3267
ENSG00000147081	AKAP4	A-kinase anchoring protein 4	8852	https://www.ncbi.nlm.nih.gov/gene/?term=8852
ENSG00000161905	ALOX15	arachidonate 15-lipoxygenase	246	https://www.ncbi.nlm.nih.gov/gene/?term=246
ENSG00000122644	ARL4A	ADP ribosylation factor like GTPase 4A	10124	https://www.ncbi.nlm.nih.gov/gene/?term=10124
ENSG00000156219	ART3	ADP-ribosyltransferase 3	419	https://www.ncbi.nlm.nih.gov/gene/?term=419
ENSG00000087586	AURKA	aurora kinase A	6790	https://www.ncbi.nlm.nih.gov/gene/?term=6790
ENSG00000157764	BRAF	B-Raf proto-oncogene, serine/threonine kinase	673	https://www.ncbi.nlm.nih.gov/gene/?term=673
ENSG00000169679	BUB1	BUB1 mitotic checkpoint serine/threonine kinase	699	https://www.ncbi.nlm.nih.gov/gene/?term=699
ENSG00000152495	CAMK4	calcium/calmodulin dependent protein kinase IV	814	https://www.ncbi.nlm.nih.gov/gene/?term=814
ENSG00000133101	CCNA1	cyclin A1	8900	https://www.ncbi.nlm.nih.gov/gene/?term=8900
ENSG00000157456	CCNB2	cyclin B2	9133	https://www.ncbi.nlm.nih.gov/gene/?term=9133
ENSG00000132141	CCT6B	chaperonin containing TCP1 subunit 6B	10693	https://www.ncbi.nlm.nih.gov/gene/?term=10693
ENSG00000170312	CDK1	cyclin dependent kinase 1	983	https://www.ncbi.nlm.nih.gov/gene/?term=983
