userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000103222	ABCC1	ATP binding cassette subfamily C member 1	4363	https://www.ncbi.nlm.nih.gov/gene/?term=4363
ENSG00000278183	ABCC1	ATP binding cassette subfamily C member 1	4363	https://www.ncbi.nlm.nih.gov/gene/?term=4363
ENSG00000121989	ACVR2A	activin A receptor type 2A	92	https://www.ncbi.nlm.nih.gov/gene/?term=92
ENSG00000148700	ADD3	adducin 3	120	https://www.ncbi.nlm.nih.gov/gene/?term=120
ENSG00000170425	ADORA2B	adenosine A2b receptor	136	https://www.ncbi.nlm.nih.gov/gene/?term=136
ENSG00000164252	AGGF1	angiogenic factor with G-patch and FHA domains 1	55109	https://www.ncbi.nlm.nih.gov/gene/?term=55109
ENSG00000117020	AKT3	AKT serine/threonine kinase 3	10000	https://www.ncbi.nlm.nih.gov/gene/?term=10000
ENSG00000275199	AKT3	AKT serine/threonine kinase 3	10000	https://www.ncbi.nlm.nih.gov/gene/?term=10000
ENSG00000078053	AMPH	amphiphysin	273	https://www.ncbi.nlm.nih.gov/gene/?term=273
ENSG00000182718	ANXA2	annexin A2	302	https://www.ncbi.nlm.nih.gov/gene/?term=302
ENSG00000196975	ANXA4	annexin A4	307	https://www.ncbi.nlm.nih.gov/gene/?term=307
ENSG00000163697	APBB2	amyloid beta precursor protein binding family B member 2	323	https://www.ncbi.nlm.nih.gov/gene/?term=323
ENSG00000131089	ARHGEF9	Cdc42 guanine nucleotide exchange factor 9	23229	https://www.ncbi.nlm.nih.gov/gene/?term=23229
ENSG00000070961	ATP2B1	ATPase plasma membrane Ca2+ transporting 1	490	https://www.ncbi.nlm.nih.gov/gene/?term=490
ENSG00000058668	ATP2B4	ATPase plasma membrane Ca2+ transporting 4	493	https://www.ncbi.nlm.nih.gov/gene/?term=493
ENSG00000017260	ATP2C1	ATPase secretory pathway Ca2+ transporting 1	27032	https://www.ncbi.nlm.nih.gov/gene/?term=27032
ENSG00000125375	DMAC2L	distal membrane arm assembly complex 2 like	27109	https://www.ncbi.nlm.nih.gov/gene/?term=27109
ENSG00000088812	ATRN	attractin	8455	https://www.ncbi.nlm.nih.gov/gene/?term=8455
ENSG00000085224	ATRX	ATRX, chromatin remodeler	546	https://www.ncbi.nlm.nih.gov/gene/?term=546
ENSG00000124788	ATXN1	ataxin 1	6310	https://www.ncbi.nlm.nih.gov/gene/?term=6310
ENSG00000083123	BCKDHB	branched chain keto acid dehydrogenase E1 subunit beta	594	https://www.ncbi.nlm.nih.gov/gene/?term=594
ENSG00000176697	BDNF	brain derived neurotrophic factor	627	https://www.ncbi.nlm.nih.gov/gene/?term=627
ENSG00000134107	BHLHE40	basic helix-loop-helix family member e40	8553	https://www.ncbi.nlm.nih.gov/gene/?term=8553
ENSG00000107779	BMPR1A	bone morphogenetic protein receptor type 1A	657	https://www.ncbi.nlm.nih.gov/gene/?term=657
ENSG00000141837	CACNA1A	calcium voltage-gated channel subunit alpha1 A	773	https://www.ncbi.nlm.nih.gov/gene/?term=773
ENSG00000112186	CAP2	cyclase associated actin cytoskeleton regulatory protein 2	10486	https://www.ncbi.nlm.nih.gov/gene/?term=10486
ENSG00000105974	CAV1	caveolin 1	857	https://www.ncbi.nlm.nih.gov/gene/?term=857
ENSG00000143776	CDC42BPA	CDC42 binding protein kinase alpha	8476	https://www.ncbi.nlm.nih.gov/gene/?term=8476
ENSG00000065883	CDK13	cyclin dependent kinase 13	8621	https://www.ncbi.nlm.nih.gov/gene/?term=8621
ENSG00000111276	CDKN1B	cyclin dependent kinase inhibitor 1B	1027	https://www.ncbi.nlm.nih.gov/gene/?term=1027
ENSG00000064309	CDON	cell adhesion associated, oncogene regulated	50937	https://www.ncbi.nlm.nih.gov/gene/?term=50937
ENSG00000048740	CELF2	CUGBP Elav-like family member 2	10659	https://www.ncbi.nlm.nih.gov/gene/?term=10659
ENSG00000164442	CITED2	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2	10370	https://www.ncbi.nlm.nih.gov/gene/?term=10370
ENSG00000060718	COL11A1	collagen type XI alpha 1 chain	1301	https://www.ncbi.nlm.nih.gov/gene/?term=1301
ENSG00000108821	COL1A1	collagen type I alpha 1 chain	1277	https://www.ncbi.nlm.nih.gov/gene/?term=1277
ENSG00000164692	COL1A2	collagen type I alpha 2 chain	1278	https://www.ncbi.nlm.nih.gov/gene/?term=1278
ENSG00000168542	COL3A1	collagen type III alpha 1 chain	1281	https://www.ncbi.nlm.nih.gov/gene/?term=1281
ENSG00000204262	COL5A2	collagen type V alpha 2 chain	1290	https://www.ncbi.nlm.nih.gov/gene/?term=1290
ENSG00000142871	CCN1	cellular communication network factor 1	3491	https://www.ncbi.nlm.nih.gov/gene/?term=3491
ENSG00000153071	DAB2	DAB2, clathrin adaptor protein	1601	https://www.ncbi.nlm.nih.gov/gene/?term=1601
ENSG00000105516	DBP	D-box binding PAR bZIP transcription factor	1628	https://www.ncbi.nlm.nih.gov/gene/?term=1628
ENSG00000153904	DDAH1	dimethylarginine dimethylaminohydrolase 1	23576	https://www.ncbi.nlm.nih.gov/gene/?term=23576
ENSG00000164741	DLC1	DLC1 Rho GTPase activating protein	10395	https://www.ncbi.nlm.nih.gov/gene/?term=10395
ENSG00000075711	DLG1	discs large MAGUK scaffold protein 1	1739	https://www.ncbi.nlm.nih.gov/gene/?term=1739
ENSG00000120129	DUSP1	dual specificity phosphatase 1	1843	https://www.ncbi.nlm.nih.gov/gene/?term=1843
ENSG00000157540	DYRK1A	dual specificity tyrosine phosphorylation regulated kinase 1A	1859	https://www.ncbi.nlm.nih.gov/gene/?term=1859
ENSG00000115380	EFEMP1	EGF containing fibulin extracellular matrix protein 1	2202	https://www.ncbi.nlm.nih.gov/gene/?term=2202
ENSG00000141736	ERBB2	erb-b2 receptor tyrosine kinase 2	2064	https://www.ncbi.nlm.nih.gov/gene/?term=2064
ENSG00000117525	F3	coagulation factor III, tissue factor	2152	https://www.ncbi.nlm.nih.gov/gene/?term=2152
ENSG00000198718	TOGARAM1	TOG array regulator of axonemal microtubules 1	23116	https://www.ncbi.nlm.nih.gov/gene/?term=23116
ENSG00000140092	FBLN5	fibulin 5	10516	https://www.ncbi.nlm.nih.gov/gene/?term=10516
ENSG00000115641	FHL2	four and a half LIM domains 2	2274	https://www.ncbi.nlm.nih.gov/gene/?term=2274
ENSG00000010810	FYN	FYN proto-oncogene, Src family tyrosine kinase	2534	https://www.ncbi.nlm.nih.gov/gene/?term=2534
ENSG00000180340	FZD2	frizzled class receptor 2	2535	https://www.ncbi.nlm.nih.gov/gene/?term=2535
ENSG00000187210	GCNT1	glucosaminyl (N-acetyl) transferase 1	2650	https://www.ncbi.nlm.nih.gov/gene/?term=2650
ENSG00000152661	GJA1	gap junction protein alpha 1	2697	https://www.ncbi.nlm.nih.gov/gene/?term=2697
ENSG00000198873	GRK5	G protein-coupled receptor kinase 5	2869	https://www.ncbi.nlm.nih.gov/gene/?term=2869
ENSG00000170961	HAS2	hyaluronan synthase 2	3037	https://www.ncbi.nlm.nih.gov/gene/?term=3037
ENSG00000003147	ICA1	islet cell autoantigen 1	3382	https://www.ncbi.nlm.nih.gov/gene/?term=3382
ENSG00000125968	ID1	inhibitor of DNA binding 1, HLH protein	3397	https://www.ncbi.nlm.nih.gov/gene/?term=3397
ENSG00000140443	IGF1R	insulin like growth factor 1 receptor	3480	https://www.ncbi.nlm.nih.gov/gene/?term=3480
ENSG00000115461	IGFBP5	insulin like growth factor binding protein 5	3488	https://www.ncbi.nlm.nih.gov/gene/?term=3488
ENSG00000109452	INPP4B	inositol polyphosphate-4-phosphatase type II B	8821	https://www.ncbi.nlm.nih.gov/gene/?term=8821
ENSG00000186480	INSIG1	insulin induced gene 1	3638	https://www.ncbi.nlm.nih.gov/gene/?term=3638
ENSG00000169047	IRS1	insulin receptor substrate 1	3667	https://www.ncbi.nlm.nih.gov/gene/?term=3667
ENSG00000259207	ITGB3	integrin subunit beta 3	3690	https://www.ncbi.nlm.nih.gov/gene/?term=3690
ENSG00000160145	KALRN	kalirin RhoGEF kinase	8997	https://www.ncbi.nlm.nih.gov/gene/?term=8997
ENSG00000156113	KCNMA1	potassium calcium-activated channel subfamily M alpha 1	3778	https://www.ncbi.nlm.nih.gov/gene/?term=3778
ENSG00000157404	KIT	KIT proto-oncogene receptor tyrosine kinase	3815	https://www.ncbi.nlm.nih.gov/gene/?term=3815
ENSG00000135862	LAMC1	laminin subunit gamma 1	3915	https://www.ncbi.nlm.nih.gov/gene/?term=3915
ENSG00000130164	LDLR	low density lipoprotein receptor	3949	https://www.ncbi.nlm.nih.gov/gene/?term=3949
ENSG00000198121	LPAR1	lysophosphatidic acid receptor 1	1902	https://www.ncbi.nlm.nih.gov/gene/?term=1902
ENSG00000049323	LTBP1	latent transforming growth factor beta binding protein 1	4052	https://www.ncbi.nlm.nih.gov/gene/?term=4052
ENSG00000187391	MAGI2	membrane associated guanylate kinase, WW and PDZ domain containing 2	9863	https://www.ncbi.nlm.nih.gov/gene/?term=9863
ENSG00000131711	MAP1B	microtubule associated protein 1B	4131	https://www.ncbi.nlm.nih.gov/gene/?term=4131
ENSG00000137764	MAP2K5	mitogen-activated protein kinase kinase 5	5607	https://www.ncbi.nlm.nih.gov/gene/?term=5607
ENSG00000112062	MAPK14	mitogen-activated protein kinase 14	1432	https://www.ncbi.nlm.nih.gov/gene/?term=1432
ENSG00000105976	MET	MET proto-oncogene, receptor tyrosine kinase	4233	https://www.ncbi.nlm.nih.gov/gene/?term=4233
ENSG00000074416	MGLL	monoglyceride lipase	11343	https://www.ncbi.nlm.nih.gov/gene/?term=11343
ENSG00000170430	MGMT	O-6-methylguanine-DNA methyltransferase	4255	https://www.ncbi.nlm.nih.gov/gene/?term=4255
ENSG00000164654	MIOS	meiosis regulator for oocyte development	54468	https://www.ncbi.nlm.nih.gov/gene/?term=54468
ENSG00000156103	MMP16	matrix metallopeptidase 16	4325	https://www.ncbi.nlm.nih.gov/gene/?term=4325
ENSG00000102738	MRPS31	mitochondrial ribosomal protein S31	10240	https://www.ncbi.nlm.nih.gov/gene/?term=10240
ENSG00000169715	MT1E	metallothionein 1E	4493	https://www.ncbi.nlm.nih.gov/gene/?term=4493
ENSG00000182979	MTA1	metastasis associated 1	9112	https://www.ncbi.nlm.nih.gov/gene/?term=9112
ENSG00000136997	MYC	MYC proto-oncogene, bHLH transcription factor	4609	https://www.ncbi.nlm.nih.gov/gene/?term=4609
ENSG00000151414	NEK7	NIMA related kinase 7	140609	https://www.ncbi.nlm.nih.gov/gene/?term=140609
ENSG00000147862	NFIB	nuclear factor I B	4781	https://www.ncbi.nlm.nih.gov/gene/?term=4781
ENSG00000109320	NFKB1	nuclear factor kappa B subunit 1	4790	https://www.ncbi.nlm.nih.gov/gene/?term=4790
ENSG00000164190	NIPBL	NIPBL, cohesin loading factor	25836	https://www.ncbi.nlm.nih.gov/gene/?term=25836
ENSG00000134250	NOTCH2	notch receptor 2	4853	https://www.ncbi.nlm.nih.gov/gene/?term=4853
ENSG00000174738	NR1D2	nuclear receptor subfamily 1 group D member 2	9975	https://www.ncbi.nlm.nih.gov/gene/?term=9975
ENSG00000113580	NR3C1	nuclear receptor subfamily 3 group C member 1	2908	https://www.ncbi.nlm.nih.gov/gene/?term=2908
ENSG00000099250	NRP1	neuropilin 1	8829	https://www.ncbi.nlm.nih.gov/gene/?term=8829
ENSG00000112941	TENT4A	terminal nucleotidyltransferase 4A	11044	https://www.ncbi.nlm.nih.gov/gene/?term=11044
ENSG00000113721	PDGFRB	platelet derived growth factor receptor beta	5159	https://www.ncbi.nlm.nih.gov/gene/?term=5159
ENSG00000163110	PDLIM5	PDZ and LIM domain 5	10611	https://www.ncbi.nlm.nih.gov/gene/?term=10611
ENSG00000142655	PEX14	peroxisomal biogenesis factor 14	5195	https://www.ncbi.nlm.nih.gov/gene/?term=5195
ENSG00000118482	PHF3	PHD finger protein 3	23469	https://www.ncbi.nlm.nih.gov/gene/?term=23469
ENSG00000131788	PIAS3	protein inhibitor of activated STAT 3	10401	https://www.ncbi.nlm.nih.gov/gene/?term=10401
ENSG00000171608	PIK3CD	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta	5293	https://www.ncbi.nlm.nih.gov/gene/?term=5293
ENSG00000117461	PIK3R3	phosphoinositide-3-kinase regulatory subunit 3	8503	https://www.ncbi.nlm.nih.gov/gene/?term=8503
ENSG00000101333	PLCB4	phospholipase C beta 4	5332	https://www.ncbi.nlm.nih.gov/gene/?term=5332
ENSG00000109099	PMP22	peripheral myelin protein 22	5376	https://www.ncbi.nlm.nih.gov/gene/?term=5376
ENSG00000132170	PPARG	peroxisome proliferator activated receptor gamma	5468	https://www.ncbi.nlm.nih.gov/gene/?term=5468
ENSG00000116731	PRDM2	PR/SET domain 2	7799	https://www.ncbi.nlm.nih.gov/gene/?term=7799
ENSG00000005249	PRKAR2B	protein kinase cAMP-dependent type II regulatory subunit beta	5577	https://www.ncbi.nlm.nih.gov/gene/?term=5577
ENSG00000154229	PRKCA	protein kinase C alpha	5578	https://www.ncbi.nlm.nih.gov/gene/?term=5578
ENSG00000171132	PRKCE	protein kinase C epsilon	5581	https://www.ncbi.nlm.nih.gov/gene/?term=5581
ENSG00000171862	PTEN	phosphatase and tensin homolog	5728	https://www.ncbi.nlm.nih.gov/gene/?term=5728
ENSG00000122420	PTGFR	prostaglandin F receptor	5737	https://www.ncbi.nlm.nih.gov/gene/?term=5737
ENSG00000070778	PTPN21	protein tyrosine phosphatase, non-receptor type 21	11099	https://www.ncbi.nlm.nih.gov/gene/?term=11099
ENSG00000173482	PTPRM	protein tyrosine phosphatase, receptor type M	5797	https://www.ncbi.nlm.nih.gov/gene/?term=5797
ENSG00000155903	RASA2	RAS p21 protein activator 2	5922	https://www.ncbi.nlm.nih.gov/gene/?term=5922
ENSG00000157110	RBPMS	RNA binding protein, mRNA processing factor	11030	https://www.ncbi.nlm.nih.gov/gene/?term=11030
ENSG00000117152	RGS4	regulator of G protein signaling 4	5999	https://www.ncbi.nlm.nih.gov/gene/?term=5999
ENSG00000115963	RND3	Rho family GTPase 3	390	https://www.ncbi.nlm.nih.gov/gene/?term=390
ENSG00000159216	RUNX1	runt related transcription factor 1	861	https://www.ncbi.nlm.nih.gov/gene/?term=861
ENSG00000186350	RXRA	retinoid X receptor alpha	6256	https://www.ncbi.nlm.nih.gov/gene/?term=6256
ENSG00000213079	SCAF8	SR-related CTD associated factor 8	22828	https://www.ncbi.nlm.nih.gov/gene/?term=22828
ENSG00000151967	SCHIP1	schwannomin interacting protein 1	29970	https://www.ncbi.nlm.nih.gov/gene/?term=29970
ENSG00000196876	SCN8A	sodium voltage-gated channel alpha subunit 8	6334	https://www.ncbi.nlm.nih.gov/gene/?term=6334
ENSG00000169439	SDC2	syndecan 2	6383	https://www.ncbi.nlm.nih.gov/gene/?term=6383
ENSG00000106366	SERPINE1	serpin family E member 1	5054	https://www.ncbi.nlm.nih.gov/gene/?term=5054
ENSG00000163935	SFMBT1	Scm like with four mbt domains 1	51460	https://www.ncbi.nlm.nih.gov/gene/?term=51460
ENSG00000197555	SIPA1L1	signal induced proliferation associated 1 like 1	26037	https://www.ncbi.nlm.nih.gov/gene/?term=26037
ENSG00000110628	SLC22A18	solute carrier family 22 member 18	5002	https://www.ncbi.nlm.nih.gov/gene/?term=5002
ENSG00000276130	SLC22A18	solute carrier family 22 member 18	5002	https://www.ncbi.nlm.nih.gov/gene/?term=5002
ENSG00000139514	SLC7A1	solute carrier family 7 member 1	6541	https://www.ncbi.nlm.nih.gov/gene/?term=6541
ENSG00000166949	SMAD3	SMAD family member 3	4088	https://www.ncbi.nlm.nih.gov/gene/?term=4088
ENSG00000101665	SMAD7	SMAD family member 7	4092	https://www.ncbi.nlm.nih.gov/gene/?term=4092
ENSG00000019549	SNAI2	snail family transcriptional repressor 2	6591	https://www.ncbi.nlm.nih.gov/gene/?term=6591
ENSG00000121067	SPOP	speckle type BTB/POZ protein	8405	https://www.ncbi.nlm.nih.gov/gene/?term=8405
ENSG00000075142	SRI	sorcin	6717	https://www.ncbi.nlm.nih.gov/gene/?term=6717
ENSG00000131018	SYNE1	spectrin repeat containing nuclear envelope protein 1	23345	https://www.ncbi.nlm.nih.gov/gene/?term=23345
ENSG00000078269	SYNJ2	synaptojanin 2	8871	https://www.ncbi.nlm.nih.gov/gene/?term=8871
ENSG00000003436	TFPI	tissue factor pathway inhibitor	7035	https://www.ncbi.nlm.nih.gov/gene/?term=7035
ENSG00000163513	TGFBR2	transforming growth factor beta receptor 2	7048	https://www.ncbi.nlm.nih.gov/gene/?term=7048
