userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000087274	ADD1	adducin 1	118	https://www.ncbi.nlm.nih.gov/gene/?term=118
ENSG00000183773	AIFM3	apoptosis inducing factor, mitochondria associated 3	150209	https://www.ncbi.nlm.nih.gov/gene/?term=150209
ENSG00000154122	ANKH	ANKH inorganic pyrophosphate transport regulator	56172	https://www.ncbi.nlm.nih.gov/gene/?term=56172
ENSG00000135046	ANXA1	annexin A1	301	https://www.ncbi.nlm.nih.gov/gene/?term=301
ENSG00000142192	APP	amyloid beta precursor protein	351	https://www.ncbi.nlm.nih.gov/gene/?term=351
ENSG00000162772	ATF3	activating transcription factor 3	467	https://www.ncbi.nlm.nih.gov/gene/?term=467
ENSG00000166148	AVPR1A	arginine vasopressin receptor 1A	552	https://www.ncbi.nlm.nih.gov/gene/?term=552
ENSG00000087088	BAX	BCL2 associated X, apoptosis regulator	581	https://www.ncbi.nlm.nih.gov/gene/?term=581
ENSG00000185825	BCAP31	B cell receptor associated protein 31	10134	https://www.ncbi.nlm.nih.gov/gene/?term=10134
ENSG00000142867	BCL10	BCL10, immune signaling adaptor	8915	https://www.ncbi.nlm.nih.gov/gene/?term=8915
ENSG00000171552	BCL2L1	BCL2 like 1	598	https://www.ncbi.nlm.nih.gov/gene/?term=598
ENSG00000137875	BCL2L10	BCL2 like 10	10017	https://www.ncbi.nlm.nih.gov/gene/?term=10017
ENSG00000153094	BCL2L11	BCL2 like 11	10018	https://www.ncbi.nlm.nih.gov/gene/?term=10018
ENSG00000129473	BCL2L2	BCL2 like 2	599	https://www.ncbi.nlm.nih.gov/gene/?term=599
ENSG00000182492	BGN	biglycan	633	https://www.ncbi.nlm.nih.gov/gene/?term=633
ENSG00000015475	BID	BH3 interacting domain death agonist	637	https://www.ncbi.nlm.nih.gov/gene/?term=637
ENSG00000100290	BIK	BCL2 interacting killer	638	https://www.ncbi.nlm.nih.gov/gene/?term=638
ENSG00000023445	BIRC3	baculoviral IAP repeat containing 3	330	https://www.ncbi.nlm.nih.gov/gene/?term=330
ENSG00000104081	BMF	Bcl2 modifying factor	90427	https://www.ncbi.nlm.nih.gov/gene/?term=90427
ENSG00000125845	BMP2	bone morphogenetic protein 2	650	https://www.ncbi.nlm.nih.gov/gene/?term=650
ENSG00000104765	BNIP3L	BCL2 interacting protein 3 like	665	https://www.ncbi.nlm.nih.gov/gene/?term=665
ENSG00000012048	BRCA1	BRCA1, DNA repair associated	672	https://www.ncbi.nlm.nih.gov/gene/?term=672
ENSG00000159388	BTG2	BTG anti-proliferation factor 2	7832	https://www.ncbi.nlm.nih.gov/gene/?term=7832
ENSG00000154640	BTG3	BTG anti-proliferation factor 3	10950	https://www.ncbi.nlm.nih.gov/gene/?term=10950
ENSG00000281484	BTG3	BTG anti-proliferation factor 3	10950	https://www.ncbi.nlm.nih.gov/gene/?term=10950
ENSG00000137752	CASP1	caspase 1	834	https://www.ncbi.nlm.nih.gov/gene/?term=834
ENSG00000106144	CASP2	caspase 2	835	https://www.ncbi.nlm.nih.gov/gene/?term=835
ENSG00000164305	CASP3	caspase 3	836	https://www.ncbi.nlm.nih.gov/gene/?term=836
