userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000165029	ABCA1	ATP binding cassette subfamily A member 1	19	https://www.ncbi.nlm.nih.gov/gene/?term=19
ENSG00000109321	AREG	amphiregulin	374	https://www.ncbi.nlm.nih.gov/gene/?term=374
ENSG00000162772	ATF3	activating transcription factor 3	467	https://www.ncbi.nlm.nih.gov/gene/?term=467
ENSG00000070961	ATP2B1	ATPase plasma membrane Ca2+ transporting 1	490	https://www.ncbi.nlm.nih.gov/gene/?term=490
ENSG00000086062	B4GALT1	beta-1,4-galactosyltransferase 1	2683	https://www.ncbi.nlm.nih.gov/gene/?term=2683
ENSG00000158470	B4GALT5	beta-1,4-galactosyltransferase 5	9334	https://www.ncbi.nlm.nih.gov/gene/?term=9334
ENSG00000140379	BCL2A1	BCL2 related protein A1	597	https://www.ncbi.nlm.nih.gov/gene/?term=597
ENSG00000069399	BCL3	BCL3, transcription coactivator	602	https://www.ncbi.nlm.nih.gov/gene/?term=602
ENSG00000113916	BCL6	BCL6, transcription repressor	604	https://www.ncbi.nlm.nih.gov/gene/?term=604
ENSG00000134107	BHLHE40	basic helix-loop-helix family member e40	8553	https://www.ncbi.nlm.nih.gov/gene/?term=8553
ENSG00000110330	BIRC2	baculoviral IAP repeat containing 2	329	https://www.ncbi.nlm.nih.gov/gene/?term=329
ENSG00000023445	BIRC3	baculoviral IAP repeat containing 3	330	https://www.ncbi.nlm.nih.gov/gene/?term=330
ENSG00000125845	BMP2	bone morphogenetic protein 2	650	https://www.ncbi.nlm.nih.gov/gene/?term=650
ENSG00000133639	BTG1	BTG anti-proliferation factor 1	694	https://www.ncbi.nlm.nih.gov/gene/?term=694
ENSG00000159388	BTG2	BTG anti-proliferation factor 2	7832	https://www.ncbi.nlm.nih.gov/gene/?term=7832
ENSG00000154640	BTG3	BTG anti-proliferation factor 3	10950	https://www.ncbi.nlm.nih.gov/gene/?term=10950
ENSG00000281484	BTG3	BTG anti-proliferation factor 3	10950	https://www.ncbi.nlm.nih.gov/gene/?term=10950
ENSG00000108691	CCL2	C-C motif chemokine ligand 2	6347	https://www.ncbi.nlm.nih.gov/gene/?term=6347
ENSG00000115009	CCL20	C-C motif chemokine ligand 20	6364	https://www.ncbi.nlm.nih.gov/gene/?term=6364
ENSG00000275302	CCL4	C-C motif chemokine ligand 4	6351	https://www.ncbi.nlm.nih.gov/gene/?term=6351
ENSG00000275824	CCL4	C-C motif chemokine ligand 4	6351	https://www.ncbi.nlm.nih.gov/gene/?term=6351
ENSG00000277943	CCL4	C-C motif chemokine ligand 4	6351	https://www.ncbi.nlm.nih.gov/gene/?term=6351
ENSG00000271503	CCL5	C-C motif chemokine ligand 5	6352	https://www.ncbi.nlm.nih.gov/gene/?term=6352
ENSG00000274233	CCL5	C-C motif chemokine ligand 5	6352	https://www.ncbi.nlm.nih.gov/gene/?term=6352
ENSG00000110092	CCND1	cyclin D1	595	https://www.ncbi.nlm.nih.gov/gene/?term=595
ENSG00000163660	CCNL1	cyclin L1	57018	https://www.ncbi.nlm.nih.gov/gene/?term=57018
ENSG00000121797	CCRL2	C-C motif chemokine receptor like 2	9034	https://www.ncbi.nlm.nih.gov/gene/?term=9034
ENSG00000026508	CD44	CD44 molecule (Indian blood group)	960	https://www.ncbi.nlm.nih.gov/gene/?term=960
ENSG00000110848	CD69	CD69 molecule	969	https://www.ncbi.nlm.nih.gov/gene/?term=969
ENSG00000121594	CD80	CD80 molecule	941	https://www.ncbi.nlm.nih.gov/gene/?term=941
ENSG00000112149	CD83	CD83 molecule	9308	https://www.ncbi.nlm.nih.gov/gene/?term=9308
ENSG00000124762	CDKN1A	cyclin dependent kinase inhibitor 1A	1026	https://www.ncbi.nlm.nih.gov/gene/?term=1026
ENSG00000172216	CEBPB	CCAAT enhancer binding protein beta	1051	https://www.ncbi.nlm.nih.gov/gene/?term=1051
ENSG00000221869	CEBPD	CCAAT enhancer binding protein delta	1052	https://www.ncbi.nlm.nih.gov/gene/?term=1052
ENSG00000003402	CFLAR	CASP8 and FADD like apoptosis regulator	8837	https://www.ncbi.nlm.nih.gov/gene/?term=8837
ENSG00000175505	CLCF1	cardiotrophin like cytokine factor 1	23529	https://www.ncbi.nlm.nih.gov/gene/?term=23529
ENSG00000184371	CSF1	colony stimulating factor 1	1435	https://www.ncbi.nlm.nih.gov/gene/?term=1435
ENSG00000164400	CSF2	colony stimulating factor 2	1437	https://www.ncbi.nlm.nih.gov/gene/?term=1437
ENSG00000163739	CXCL1	C-X-C motif chemokine ligand 1	2919	https://www.ncbi.nlm.nih.gov/gene/?term=2919
ENSG00000169245	CXCL10	C-X-C motif chemokine ligand 10	3627	https://www.ncbi.nlm.nih.gov/gene/?term=3627
ENSG00000169248	CXCL11	C-X-C motif chemokine ligand 11	6373	https://www.ncbi.nlm.nih.gov/gene/?term=6373
ENSG00000081041	CXCL2	C-X-C motif chemokine ligand 2	2920	https://www.ncbi.nlm.nih.gov/gene/?term=2920
ENSG00000163734	CXCL3	C-X-C motif chemokine ligand 3	2921	https://www.ncbi.nlm.nih.gov/gene/?term=2921
ENSG00000124875	CXCL6	C-X-C motif chemokine ligand 6	6372	https://www.ncbi.nlm.nih.gov/gene/?term=6372
