userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000006071	ABCC8	ATP binding cassette subfamily C member 8	6833	https://www.ncbi.nlm.nih.gov/gene/?term=6833
ENSG00000117020	AKT3	AKT serine/threonine kinase 3	10000	https://www.ncbi.nlm.nih.gov/gene/?term=10000
ENSG00000275199	AKT3	AKT serine/threonine kinase 3	10000	https://www.ncbi.nlm.nih.gov/gene/?term=10000
ENSG00000100604	CHGA	chromogranin A	1113	https://www.ncbi.nlm.nih.gov/gene/?term=1113
ENSG00000276781	CHGA	chromogranin A	1113	https://www.ncbi.nlm.nih.gov/gene/?term=1113
ENSG00000077279	DCX	doublecortin	1641	https://www.ncbi.nlm.nih.gov/gene/?term=1641
ENSG00000197635	DPP4	dipeptidyl peptidase 4	1803	https://www.ncbi.nlm.nih.gov/gene/?term=1803
ENSG00000109911	ELP4	elongator acetyltransferase complex subunit 4	26610	https://www.ncbi.nlm.nih.gov/gene/?term=26610
ENSG00000125798	FOXA2	forkhead box A2	3170	https://www.ncbi.nlm.nih.gov/gene/?term=3170
ENSG00000150907	FOXO1	forkhead box O1	2308	https://www.ncbi.nlm.nih.gov/gene/?term=2308
ENSG00000152254	G6PC2	glucose-6-phosphatase catalytic subunit 2	57818	https://www.ncbi.nlm.nih.gov/gene/?term=57818
ENSG00000278373	G6PC2	glucose-6-phosphatase catalytic subunit 2	57818	https://www.ncbi.nlm.nih.gov/gene/?term=57818
ENSG00000115263	GCG	glucagon	2641	https://www.ncbi.nlm.nih.gov/gene/?term=2641
ENSG00000106633	GCK	glucokinase	2645	https://www.ncbi.nlm.nih.gov/gene/?term=2645
ENSG00000135100	HNF1A	HNF1 homeobox A	6927	https://www.ncbi.nlm.nih.gov/gene/?term=6927
ENSG00000121351	IAPP	islet amyloid polypeptide	3375	https://www.ncbi.nlm.nih.gov/gene/?term=3375
ENSG00000254647	INS	insulin	3630	https://www.ncbi.nlm.nih.gov/gene/?term=3630
ENSG00000173404	INSM1	INSM transcriptional repressor 1	3642	https://www.ncbi.nlm.nih.gov/gene/?term=3642
ENSG00000016082	ISL1	ISL LIM homeobox 1	3670	https://www.ncbi.nlm.nih.gov/gene/?term=3670
ENSG00000135363	LMO2	LIM domain only 2	4005	https://www.ncbi.nlm.nih.gov/gene/?term=4005
ENSG00000204103	MAFB	MAF bZIP transcription factor B	9935	https://www.ncbi.nlm.nih.gov/gene/?term=9935
ENSG00000162992	NEUROD1	neuronal differentiation 1	4760	https://www.ncbi.nlm.nih.gov/gene/?term=4760
ENSG00000122859	NEUROG3	neurogenin 3	50674	https://www.ncbi.nlm.nih.gov/gene/?term=50674
ENSG00000125820	NKX2-2	NK2 homeobox 2	4821	https://www.ncbi.nlm.nih.gov/gene/?term=4821
ENSG00000163623	NKX6-1	NK6 homeobox 1	4825	https://www.ncbi.nlm.nih.gov/gene/?term=4825
ENSG00000077264	PAK3	p21 (RAC1) activated kinase 3	5063	https://www.ncbi.nlm.nih.gov/gene/?term=5063
ENSG00000106331	PAX4	paired box 4	5078	https://www.ncbi.nlm.nih.gov/gene/?term=5078
ENSG00000007372	PAX6	paired box 6	5080	https://www.ncbi.nlm.nih.gov/gene/?term=5080
ENSG00000175426	PCSK1	proprotein convertase subtilisin/kexin type 1	5122	https://www.ncbi.nlm.nih.gov/gene/?term=5122
ENSG00000125851	PCSK2	proprotein convertase subtilisin/kexin type 2	5126	https://www.ncbi.nlm.nih.gov/gene/?term=5126
ENSG00000139515	PDX1	pancreatic and duodenal homeobox 1	3651	https://www.ncbi.nlm.nih.gov/gene/?term=3651
ENSG00000143627	PKLR	pyruvate kinase L/R	5313	https://www.ncbi.nlm.nih.gov/gene/?term=5313
ENSG00000262785	PKLR	pyruvate kinase L/R	5313	https://www.ncbi.nlm.nih.gov/gene/?term=5313
ENSG00000079689	SCGN	secretagogin, EF-hand calcium binding protein	10590	https://www.ncbi.nlm.nih.gov/gene/?term=10590
ENSG00000140612	SEC11A	SEC11 homolog A, signal peptidase complex subunit	23478	https://www.ncbi.nlm.nih.gov/gene/?term=23478
ENSG00000163581	SLC2A2	solute carrier family 2 member 2	6514	https://www.ncbi.nlm.nih.gov/gene/?term=6514
ENSG00000114902	SPCS1	signal peptidase complex subunit 1	28972	https://www.ncbi.nlm.nih.gov/gene/?term=28972
ENSG00000140319	SRP14	signal recognition particle 14	6727	https://www.ncbi.nlm.nih.gov/gene/?term=6727
ENSG00000143742	SRP9	signal recognition particle 9	6726	https://www.ncbi.nlm.nih.gov/gene/?term=6726
ENSG00000144867	SRPRB	SRP receptor subunit beta	58477	https://www.ncbi.nlm.nih.gov/gene/?term=58477
ENSG00000157005	SST	somatostatin	6750	https://www.ncbi.nlm.nih.gov/gene/?term=6750
ENSG00000136854	STXBP1	syntaxin binding protein 1	6812	https://www.ncbi.nlm.nih.gov/gene/?term=6812
ENSG00000019505	SYT13	synaptotagmin 13	57586	https://www.ncbi.nlm.nih.gov/gene/?term=57586
ENSG00000111424	VDR	vitamin D receptor	7421	https://www.ncbi.nlm.nih.gov/gene/?term=7421
