userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000033050	ABCF2	ATP binding cassette subfamily F member 2	10061	https://www.ncbi.nlm.nih.gov/gene/?term=10061
ENSG00000275176	ACACA	acetyl-CoA carboxylase alpha	31	https://www.ncbi.nlm.nih.gov/gene/?term=31
ENSG00000278540	ACACA	acetyl-CoA carboxylase alpha	31	https://www.ncbi.nlm.nih.gov/gene/?term=31
ENSG00000131473	ACLY	ATP citrate lyase	47	https://www.ncbi.nlm.nih.gov/gene/?term=47
ENSG00000123983	ACSL3	acyl-CoA synthetase long chain family member 3	2181	https://www.ncbi.nlm.nih.gov/gene/?term=2181
ENSG00000138071	ACTR2	actin related protein 2	10097	https://www.ncbi.nlm.nih.gov/gene/?term=10097
ENSG00000115091	ACTR3	actin related protein 3	10096	https://www.ncbi.nlm.nih.gov/gene/?term=10096
ENSG00000148700	ADD3	adducin 3	120	https://www.ncbi.nlm.nih.gov/gene/?term=120
ENSG00000006831	ADIPOR2	adiponectin receptor 2	79602	https://www.ncbi.nlm.nih.gov/gene/?term=79602
ENSG00000162433	AK4	adenylate kinase 4	205	https://www.ncbi.nlm.nih.gov/gene/?term=205
ENSG00000149925	ALDOA	aldolase, fructose-bisphosphate A	226	https://www.ncbi.nlm.nih.gov/gene/?term=226
ENSG00000136950	ARPC5L	actin related protein 2/3 complex subunit 5 like	81873	https://www.ncbi.nlm.nih.gov/gene/?term=81873
ENSG00000070669	ASNS	asparagine synthetase (glutamine-hydrolyzing)	440	https://www.ncbi.nlm.nih.gov/gene/?term=440
ENSG00000174437	ATP2A2	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2	488	https://www.ncbi.nlm.nih.gov/gene/?term=488
ENSG00000159199	ATP5MC1	ATP synthase membrane subunit c locus 1	516	https://www.ncbi.nlm.nih.gov/gene/?term=516
ENSG00000100554	ATP6V1D	ATPase H+ transporting V1 subunit D	51382	https://www.ncbi.nlm.nih.gov/gene/?term=51382
ENSG00000087586	AURKA	aurora kinase A	6790	https://www.ncbi.nlm.nih.gov/gene/?term=6790
ENSG00000060982	BCAT1	branched chain amino acid transaminase 1	586	https://www.ncbi.nlm.nih.gov/gene/?term=586
ENSG00000134107	BHLHE40	basic helix-loop-helix family member e40	8553	https://www.ncbi.nlm.nih.gov/gene/?term=8553
ENSG00000159388	BTG2	BTG anti-proliferation factor 2	7832	https://www.ncbi.nlm.nih.gov/gene/?term=7832
ENSG00000169679	BUB1	BUB1 mitotic checkpoint serine/threonine kinase	699	https://www.ncbi.nlm.nih.gov/gene/?term=699
ENSG00000116161	CACYBP	calcyclin binding protein	27101	https://www.ncbi.nlm.nih.gov/gene/?term=27101
ENSG00000179218	CALR	calreticulin	811	https://www.ncbi.nlm.nih.gov/gene/?term=811
ENSG00000127022	CANX	calnexin	821	https://www.ncbi.nlm.nih.gov/gene/?term=821
ENSG00000162063	CCNF	cyclin F	899	https://www.ncbi.nlm.nih.gov/gene/?term=899
ENSG00000113328	CCNG1	cyclin G1	900	https://www.ncbi.nlm.nih.gov/gene/?term=900
ENSG00000146731	CCT6A	chaperonin containing TCP1 subunit 6A	908	https://www.ncbi.nlm.nih.gov/gene/?term=908
ENSG00000010278	CD9	CD9 molecule	928	https://www.ncbi.nlm.nih.gov/gene/?term=928
ENSG00000164045	CDC25A	cell division cycle 25A	993	https://www.ncbi.nlm.nih.gov/gene/?term=993
ENSG00000124762	CDKN1A	cyclin dependent kinase inhibitor 1A	1026	https://www.ncbi.nlm.nih.gov/gene/?term=1026
ENSG00000126759	CFP	complement factor properdin	5199	https://www.ncbi.nlm.nih.gov/gene/?term=5199
ENSG00000121022	COPS5	COP9 signalosome subunit 5	10987	https://www.ncbi.nlm.nih.gov/gene/?term=10987
ENSG00000102879	CORO1A	coronin 1A	11151	https://www.ncbi.nlm.nih.gov/gene/?term=11151
ENSG00000116761	CTH	cystathionine gamma-lyase	1491	https://www.ncbi.nlm.nih.gov/gene/?term=1491
ENSG00000109861	CTSC	cathepsin C	1075	https://www.ncbi.nlm.nih.gov/gene/?term=1075
ENSG00000121966	CXCR4	C-X-C motif chemokine receptor 4	7852	https://www.ncbi.nlm.nih.gov/gene/?term=7852
ENSG00000103018	CYB5B	cytochrome b5 type B	80777	https://www.ncbi.nlm.nih.gov/gene/?term=80777
ENSG00000001630	CYP51A1	cytochrome P450 family 51 subfamily A member 1	1595	https://www.ncbi.nlm.nih.gov/gene/?term=1595
ENSG00000070190	DAPP1	dual adaptor of phosphotyrosine and 3-phosphoinositides 1	27071	https://www.ncbi.nlm.nih.gov/gene/?term=27071
ENSG00000175197	DDIT3	DNA damage inducible transcript 3	1649	https://www.ncbi.nlm.nih.gov/gene/?term=1649
ENSG00000168209	DDIT4	DNA damage inducible transcript 4	54541	https://www.ncbi.nlm.nih.gov/gene/?term=54541
ENSG00000123136	DDX39A	DExD-box helicase 39A	10212	https://www.ncbi.nlm.nih.gov/gene/?term=10212
ENSG00000116133	DHCR24	24-dehydrocholesterol reductase	1718	https://www.ncbi.nlm.nih.gov/gene/?term=1718
ENSG00000172893	DHCR7	7-dehydrocholesterol reductase	1717	https://www.ncbi.nlm.nih.gov/gene/?term=1717
ENSG00000228716	DHFR	dihydrofolate reductase	1719	https://www.ncbi.nlm.nih.gov/gene/?term=1719
ENSG00000147155	EBP	EBP, cholestenol delta-isomerase	10682	https://www.ncbi.nlm.nih.gov/gene/?term=10682
ENSG00000134109	EDEM1	ER degradation enhancing alpha-mannosidase like protein 1	9695	https://www.ncbi.nlm.nih.gov/gene/?term=9695
ENSG00000124802	EEF1E1	eukaryotic translation elongation factor 1 epsilon 1	9521	https://www.ncbi.nlm.nih.gov/gene/?term=9521
ENSG00000129521	EGLN3	egl-9 family hypoxia inducible factor 3	112399	https://www.ncbi.nlm.nih.gov/gene/?term=112399
ENSG00000125977	EIF2S2	eukaryotic translation initiation factor 2 subunit beta	8894	https://www.ncbi.nlm.nih.gov/gene/?term=8894
ENSG00000012660	ELOVL5	ELOVL fatty acid elongase 5	60481	https://www.ncbi.nlm.nih.gov/gene/?term=60481
ENSG00000170522	ELOVL6	ELOVL fatty acid elongase 6	79071	https://www.ncbi.nlm.nih.gov/gene/?term=79071
