userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000165029	ABCA1	ATP binding cassette subfamily A member 1	19	https://www.ncbi.nlm.nih.gov/gene/?term=19
ENSG00000137845	ADAM10	ADAM metallopeptidase domain 10	102	https://www.ncbi.nlm.nih.gov/gene/?term=102
ENSG00000143401	ANP32E	acidic nuclear phosphoprotein 32 family member E	81611	https://www.ncbi.nlm.nih.gov/gene/?term=81611
ENSG00000166747	AP1G1	adaptor related protein complex 1 subunit gamma 1	164	https://www.ncbi.nlm.nih.gov/gene/?term=164
ENSG00000006125	AP2B1	adaptor related protein complex 2 subunit beta 1	163	https://www.ncbi.nlm.nih.gov/gene/?term=163
ENSG00000161203	AP2M1	adaptor related protein complex 2 subunit mu 1	1173	https://www.ncbi.nlm.nih.gov/gene/?term=1173
ENSG00000042753	AP2S1	adaptor related protein complex 2 subunit sigma 1	1175	https://www.ncbi.nlm.nih.gov/gene/?term=1175
ENSG00000132842	AP3B1	adaptor related protein complex 3 subunit beta 1	8546	https://www.ncbi.nlm.nih.gov/gene/?term=8546
ENSG00000177879	AP3S1	adaptor related protein complex 3 subunit sigma 1	1176	https://www.ncbi.nlm.nih.gov/gene/?term=1176
ENSG00000095139	ARCN1	archain 1	372	https://www.ncbi.nlm.nih.gov/gene/?term=372
ENSG00000143761	ARF1	ADP ribosylation factor 1	375	https://www.ncbi.nlm.nih.gov/gene/?term=375
ENSG00000242247	ARFGAP3	ADP ribosylation factor GTPase activating protein 3	26286	https://www.ncbi.nlm.nih.gov/gene/?term=26286
ENSG00000066777	ARFGEF1	ADP ribosylation factor guanine nucleotide exchange factor 1	10565	https://www.ncbi.nlm.nih.gov/gene/?term=10565
ENSG00000124198	ARFGEF2	ADP ribosylation factor guanine nucleotide exchange factor 2	10564	https://www.ncbi.nlm.nih.gov/gene/?term=10564
ENSG00000164144	ARFIP1	ADP ribosylation factor interacting protein 1	27236	https://www.ncbi.nlm.nih.gov/gene/?term=27236
ENSG00000163399	ATP1A1	ATPase Na+/K+ transporting subunit alpha 1	476	https://www.ncbi.nlm.nih.gov/gene/?term=476
ENSG00000116039	ATP6V1B1	ATPase H+ transporting V1 subunit B1	525	https://www.ncbi.nlm.nih.gov/gene/?term=525
ENSG00000047249	ATP6V1H	ATPase H+ transporting V1 subunit H	51606	https://www.ncbi.nlm.nih.gov/gene/?term=51606
ENSG00000165240	ATP7A	ATPase copper transporting alpha	538	https://www.ncbi.nlm.nih.gov/gene/?term=538
ENSG00000105829	BET1	Bet1 golgi vesicular membrane trafficking protein	10282	https://www.ncbi.nlm.nih.gov/gene/?term=10282
ENSG00000176171	BNIP3	BCL2 interacting protein 3	664	https://www.ncbi.nlm.nih.gov/gene/?term=664
ENSG00000105971	CAV2	caveolin 2	858	https://www.ncbi.nlm.nih.gov/gene/?term=858
ENSG00000135404	CD63	CD63 molecule	967	https://www.ncbi.nlm.nih.gov/gene/?term=967
ENSG00000109572	CLCN3	chloride voltage-gated channel 3	1182	https://www.ncbi.nlm.nih.gov/gene/?term=1182
ENSG00000102805	CLN5	CLN5, intracellular trafficking protein	1203	https://www.ncbi.nlm.nih.gov/gene/?term=1203
ENSG00000122705	CLTA	clathrin light chain A	1211	https://www.ncbi.nlm.nih.gov/gene/?term=1211
ENSG00000141367	CLTC	clathrin heavy chain	1213	https://www.ncbi.nlm.nih.gov/gene/?term=1213
ENSG00000135775	COG2	component of oligomeric golgi complex 2	22796	https://www.ncbi.nlm.nih.gov/gene/?term=22796
ENSG00000129083	COPB1	coatomer protein complex subunit beta 1	1315	https://www.ncbi.nlm.nih.gov/gene/?term=1315
ENSG00000184432	COPB2	coatomer protein complex subunit beta 2	9276	https://www.ncbi.nlm.nih.gov/gene/?term=9276
ENSG00000105669	COPE	coatomer protein complex subunit epsilon	11316	https://www.ncbi.nlm.nih.gov/gene/?term=11316
ENSG00000109861	CTSC	cathepsin C	1075	https://www.ncbi.nlm.nih.gov/gene/?term=1075
ENSG00000087470	DNM1L	dynamin 1 like	10059	https://www.ncbi.nlm.nih.gov/gene/?term=10059
ENSG00000083097	DOP1A	DOP1 leucine zipper like protein A	23033	https://www.ncbi.nlm.nih.gov/gene/?term=23033
ENSG00000151914	DST	dystonin	667	https://www.ncbi.nlm.nih.gov/gene/?term=667
ENSG00000146648	EGFR	epidermal growth factor receptor	1956	https://www.ncbi.nlm.nih.gov/gene/?term=1956
ENSG00000125991	ERGIC3	ERGIC and golgi 3	51614	https://www.ncbi.nlm.nih.gov/gene/?term=51614
ENSG00000054983	GALC	galactosylceramidase	2581	https://www.ncbi.nlm.nih.gov/gene/?term=2581
ENSG00000107862	GBF1	golgi brefeldin A resistant guanine nucleotide exchange factor 1	8729	https://www.ncbi.nlm.nih.gov/gene/?term=8729
ENSG00000102393	GLA	galactosidase alpha	2717	https://www.ncbi.nlm.nih.gov/gene/?term=2717
ENSG00000087460	GNAS	GNAS complex locus	2778	https://www.ncbi.nlm.nih.gov/gene/?term=2778
ENSG00000144674	GOLGA4	golgin A4	2803	https://www.ncbi.nlm.nih.gov/gene/?term=2803
ENSG00000108433	GOSR2	golgi SNAP receptor complex member 2	9570	https://www.ncbi.nlm.nih.gov/gene/?term=9570
ENSG00000003147	ICA1	islet cell autoantigen 1	3382	https://www.ncbi.nlm.nih.gov/gene/?term=3382
ENSG00000197081	IGF2R	insulin like growth factor 2 receptor	3482	https://www.ncbi.nlm.nih.gov/gene/?term=3482
ENSG00000054523	KIF1B	kinesin family member 1B	23095	https://www.ncbi.nlm.nih.gov/gene/?term=23095
ENSG00000111057	KRT18	keratin 18	3875	https://www.ncbi.nlm.nih.gov/gene/?term=3875
ENSG00000005893	LAMP2	lysosomal associated membrane protein 2	3920	https://www.ncbi.nlm.nih.gov/gene/?term=3920
ENSG00000074695	LMAN1	lectin, mannose binding 1	3998	https://www.ncbi.nlm.nih.gov/gene/?term=3998
ENSG00000003056	M6PR	mannose-6-phosphate receptor, cation dependent	4074	https://www.ncbi.nlm.nih.gov/gene/?term=4074
ENSG00000100030	MAPK1	mitogen-activated protein kinase 1	5594	https://www.ncbi.nlm.nih.gov/gene/?term=5594
ENSG00000061987	MON2	MON2 homolog, regulator of endosome-to-Golgi trafficking	23041	https://www.ncbi.nlm.nih.gov/gene/?term=23041
ENSG00000105402	NAPA	NSF attachment protein alpha	8775	https://www.ncbi.nlm.nih.gov/gene/?term=8775
ENSG00000134265	NAPG	NSF attachment protein gamma	8774	https://www.ncbi.nlm.nih.gov/gene/?term=8774
ENSG00000122126	OCRL	OCRL, inositol polyphosphate-5-phosphatase	4952	https://www.ncbi.nlm.nih.gov/gene/?term=4952
ENSG00000145730	PAM	peptidylglycine alpha-amidating monooxygenase	5066	https://www.ncbi.nlm.nih.gov/gene/?term=5066
ENSG00000131238	PPT1	palmitoyl-protein thioesterase 1	5538	https://www.ncbi.nlm.nih.gov/gene/?term=5538
ENSG00000119396	RAB14	RAB14, member RAS oncogene family	51552	https://www.ncbi.nlm.nih.gov/gene/?term=51552
ENSG00000124209	RAB22A	RAB22A, member RAS oncogene family	57403	https://www.ncbi.nlm.nih.gov/gene/?term=57403
ENSG00000104388	RAB2A	RAB2A, member RAS oncogene family	5862	https://www.ncbi.nlm.nih.gov/gene/?term=5862
ENSG00000144566	RAB5A	RAB5A, member RAS oncogene family	5868	https://www.ncbi.nlm.nih.gov/gene/?term=5868
ENSG00000123595	RAB9A	RAB9A, member RAS oncogene family	9367	https://www.ncbi.nlm.nih.gov/gene/?term=9367
ENSG00000157916	RER1	retention in endoplasmic reticulum sorting receptor 1	11079	https://www.ncbi.nlm.nih.gov/gene/?term=11079
ENSG00000177189	RPS6KA3	ribosomal protein S6 kinase A3	6197	https://www.ncbi.nlm.nih.gov/gene/?term=6197
ENSG00000085365	SCAMP1	secretory carrier membrane protein 1	9522	https://www.ncbi.nlm.nih.gov/gene/?term=9522
ENSG00000116521	SCAMP3	secretory carrier membrane protein 3	10067	https://www.ncbi.nlm.nih.gov/gene/?term=10067
ENSG00000263290	SCAMP3	secretory carrier membrane protein 3	10067	https://www.ncbi.nlm.nih.gov/gene/?term=10067
ENSG00000136193	SCRN1	secernin 1	9805	https://www.ncbi.nlm.nih.gov/gene/?term=9805
ENSG00000265808	SEC22B	SEC22 homolog B, vesicle trafficking protein (gene/pseudogene)	9554	https://www.ncbi.nlm.nih.gov/gene/?term=9554
ENSG00000150961	SEC24D	SEC24 homolog D, COPII coat complex component	9871	https://www.ncbi.nlm.nih.gov/gene/?term=9871
ENSG00000138674	SEC31A	SEC31 homolog A, COPII coat complex component	22872	https://www.ncbi.nlm.nih.gov/gene/?term=22872
ENSG00000198964	SGMS1	sphingomyelin synthase 1	259230	https://www.ncbi.nlm.nih.gov/gene/?term=259230
ENSG00000107295	SH3GL2	SH3 domain containing GRB2 like 2, endophilin A1	6456	https://www.ncbi.nlm.nih.gov/gene/?term=6456
ENSG00000092531	SNAP23	synaptosome associated protein 23	8773	https://www.ncbi.nlm.nih.gov/gene/?term=8773
ENSG00000205302	SNX2	sorting nexin 2	6643	https://www.ncbi.nlm.nih.gov/gene/?term=6643
ENSG00000142168	SOD1	superoxide dismutase 1	6647	https://www.ncbi.nlm.nih.gov/gene/?term=6647
ENSG00000123096	SSPN	sarcospan	8082	https://www.ncbi.nlm.nih.gov/gene/?term=8082
ENSG00000136738	STAM	signal transducing adaptor molecule	8027	https://www.ncbi.nlm.nih.gov/gene/?term=8027
ENSG00000117758	STX12	syntaxin 12	23673	https://www.ncbi.nlm.nih.gov/gene/?term=23673
ENSG00000124222	STX16	syntaxin 16	8675	https://www.ncbi.nlm.nih.gov/gene/?term=8675
ENSG00000079950	STX7	syntaxin 7	8417	https://www.ncbi.nlm.nih.gov/gene/?term=8417
ENSG00000170348	TMED10	transmembrane p24 trafficking protein 10	10972	https://www.ncbi.nlm.nih.gov/gene/?term=10972
ENSG00000086598	TMED2	transmembrane p24 trafficking protein 2	10959	https://www.ncbi.nlm.nih.gov/gene/?term=10959
ENSG00000139921	TMX1	thioredoxin related transmembrane protein 1	81542	https://www.ncbi.nlm.nih.gov/gene/?term=81542
ENSG00000141198	TOM1L1	target of myb1 like 1 membrane trafficking protein	10040	https://www.ncbi.nlm.nih.gov/gene/?term=10040
ENSG00000076554	TPD52	tumor protein D52	7163	https://www.ncbi.nlm.nih.gov/gene/?term=7163
ENSG00000074319	TSG101	tumor susceptibility 101	7251	https://www.ncbi.nlm.nih.gov/gene/?term=7251
ENSG00000127324	TSPAN8	tetraspanin 8	7103	https://www.ncbi.nlm.nih.gov/gene/?term=7103
ENSG00000138768	USO1	USO1 vesicle transport factor	8615	https://www.ncbi.nlm.nih.gov/gene/?term=8615
ENSG00000049245	VAMP3	vesicle associated membrane protein 3	9341	https://www.ncbi.nlm.nih.gov/gene/?term=9341
