userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000136754	ABI1	abl interactor 1	10006	https://www.ncbi.nlm.nih.gov/gene/?term=10006
ENSG00000097007	ABL1	ABL proto-oncogene 1, non-receptor tyrosine kinase	25	https://www.ncbi.nlm.nih.gov/gene/?term=25
ENSG00000159842	ABR	ABR, RhoGEF and GTPase activating protein	29	https://www.ncbi.nlm.nih.gov/gene/?term=29
ENSG00000276016	ABR	ABR, RhoGEF and GTPase activating protein	29	https://www.ncbi.nlm.nih.gov/gene/?term=29
ENSG00000278741	ABR	ABR, RhoGEF and GTPase activating protein	29	https://www.ncbi.nlm.nih.gov/gene/?term=29
ENSG00000130402	ACTN4	actinin alpha 4	81	https://www.ncbi.nlm.nih.gov/gene/?term=81
ENSG00000282844	ACTN4	actinin alpha 4	81	https://www.ncbi.nlm.nih.gov/gene/?term=81
ENSG00000170776	AKAP13	A-kinase anchoring protein 13	11214	https://www.ncbi.nlm.nih.gov/gene/?term=11214
ENSG00000116127	ALMS1	ALMS1, centrosome and basal body associated protein	7840	https://www.ncbi.nlm.nih.gov/gene/?term=7840
ENSG00000003393	ALS2	ALS2, alsin Rho guanine nucleotide exchange factor	57679	https://www.ncbi.nlm.nih.gov/gene/?term=57679
ENSG00000011426	ANLN	anillin actin binding protein	54443	https://www.ncbi.nlm.nih.gov/gene/?term=54443
ENSG00000134982	APC	APC, WNT signaling pathway regulator	324	https://www.ncbi.nlm.nih.gov/gene/?term=324
ENSG00000120318	ARAP3	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3	64411	https://www.ncbi.nlm.nih.gov/gene/?term=64411
ENSG00000165527	ARF6	ADP ribosylation factor 6	382	https://www.ncbi.nlm.nih.gov/gene/?term=382
ENSG00000066777	ARFGEF1	ADP ribosylation factor guanine nucleotide exchange factor 1	10565	https://www.ncbi.nlm.nih.gov/gene/?term=10565
ENSG00000132254	ARFIP2	ADP ribosylation factor interacting protein 2	23647	https://www.ncbi.nlm.nih.gov/gene/?term=23647
ENSG00000071205	ARHGAP10	Rho GTPase activating protein 10	79658	https://www.ncbi.nlm.nih.gov/gene/?term=79658
ENSG00000159314	ARHGAP27	Rho GTPase activating protein 27	201176	https://www.ncbi.nlm.nih.gov/gene/?term=201176
ENSG00000276836	ARHGAP27	Rho GTPase activating protein 27	201176	https://www.ncbi.nlm.nih.gov/gene/?term=201176
ENSG00000276907	ARHGAP27	Rho GTPase activating protein 27	201176	https://www.ncbi.nlm.nih.gov/gene/?term=201176
ENSG00000137962	ARHGAP29	Rho GTPase activating protein 29	9411	https://www.ncbi.nlm.nih.gov/gene/?term=9411
ENSG00000089820	ARHGAP4	Rho GTPase activating protein 4	393	https://www.ncbi.nlm.nih.gov/gene/?term=393
ENSG00000100852	ARHGAP5	Rho GTPase activating protein 5	394	https://www.ncbi.nlm.nih.gov/gene/?term=394
ENSG00000141522	ARHGDIA	Rho GDP dissociation inhibitor alpha	396	https://www.ncbi.nlm.nih.gov/gene/?term=396
ENSG00000132694	ARHGEF11	Rho guanine nucleotide exchange factor 11	9826	https://www.ncbi.nlm.nih.gov/gene/?term=9826
ENSG00000196914	ARHGEF12	Rho guanine nucleotide exchange factor 12	23365	https://www.ncbi.nlm.nih.gov/gene/?term=23365
ENSG00000116584	ARHGEF2	Rho/Rac guanine nucleotide exchange factor 2	9181	https://www.ncbi.nlm.nih.gov/gene/?term=9181
ENSG00000163947	ARHGEF3	Rho guanine nucleotide exchange factor 3	50650	https://www.ncbi.nlm.nih.gov/gene/?term=50650
ENSG00000102606	ARHGEF7	Rho guanine nucleotide exchange factor 7	8874	https://www.ncbi.nlm.nih.gov/gene/?term=8874
ENSG00000143862	ARL8A	ADP ribosylation factor like GTPase 8A	127829	https://www.ncbi.nlm.nih.gov/gene/?term=127829
ENSG00000168397	ATG4B	autophagy related 4B cysteine peptidase	23192	https://www.ncbi.nlm.nih.gov/gene/?term=23192
ENSG00000087586	AURKA	aurora kinase A	6790	https://www.ncbi.nlm.nih.gov/gene/?term=6790
ENSG00000050820	BCAR1	BCAR1, Cas family scaffold protein	9564	https://www.ncbi.nlm.nih.gov/gene/?term=9564
ENSG00000153094	BCL2L11	BCL2 like 11	10018	https://www.ncbi.nlm.nih.gov/gene/?term=10018
ENSG00000186716	BCR	BCR, RhoGEF and GTPase activating protein	613	https://www.ncbi.nlm.nih.gov/gene/?term=613
ENSG00000136717	BIN1	bridging integrator 1	274	https://www.ncbi.nlm.nih.gov/gene/?term=274
ENSG00000089685	BIRC5	baculoviral IAP repeat containing 5	332	https://www.ncbi.nlm.nih.gov/gene/?term=332
ENSG00000139618	BRCA2	BRCA2, DNA repair associated	675	https://www.ncbi.nlm.nih.gov/gene/?term=675
ENSG00000169679	BUB1	BUB1 mitotic checkpoint serine/threonine kinase	699	https://www.ncbi.nlm.nih.gov/gene/?term=699
ENSG00000077549	CAPZB	capping actin protein of muscle Z-line subunit beta	832	https://www.ncbi.nlm.nih.gov/gene/?term=832
ENSG00000115355	CCDC88A	coiled-coil domain containing 88A	55704	https://www.ncbi.nlm.nih.gov/gene/?term=55704
ENSG00000157456	CCNB2	cyclin B2	9133	https://www.ncbi.nlm.nih.gov/gene/?term=9133
ENSG00000198087	CD2AP	CD2 associated protein	23607	https://www.ncbi.nlm.nih.gov/gene/?term=23607
ENSG00000004897	CDC27	cell division cycle 27	996	https://www.ncbi.nlm.nih.gov/gene/?term=996
ENSG00000070831	CDC42	cell division cycle 42	998	https://www.ncbi.nlm.nih.gov/gene/?term=998
ENSG00000143776	CDC42BPA	CDC42 binding protein kinase alpha	8476	https://www.ncbi.nlm.nih.gov/gene/?term=8476
ENSG00000128283	CDC42EP1	CDC42 effector protein 1	11135	https://www.ncbi.nlm.nih.gov/gene/?term=11135
ENSG00000149798	CDC42EP2	CDC42 effector protein 2	10435	https://www.ncbi.nlm.nih.gov/gene/?term=10435
ENSG00000179604	CDC42EP4	CDC42 effector protein 4	23580	https://www.ncbi.nlm.nih.gov/gene/?term=23580
ENSG00000170312	CDK1	cyclin dependent kinase 1	983	https://www.ncbi.nlm.nih.gov/gene/?term=983
ENSG00000136861	CDK5RAP2	CDK5 regulatory subunit associated protein 2	55755	https://www.ncbi.nlm.nih.gov/gene/?term=55755
ENSG00000138778	CENPE	centromere protein E	1062	https://www.ncbi.nlm.nih.gov/gene/?term=1062
ENSG00000117724	CENPF	centromere protein F	1063	https://www.ncbi.nlm.nih.gov/gene/?term=1063
ENSG00000151849	CENPJ	centromere protein J	55835	https://www.ncbi.nlm.nih.gov/gene/?term=55835
ENSG00000101639	CEP192	centrosomal protein 192	55125	https://www.ncbi.nlm.nih.gov/gene/?term=55125
ENSG00000126001	CEP250	centrosomal protein 250	11190	https://www.ncbi.nlm.nih.gov/gene/?term=11190
ENSG00000166037	CEP57	centrosomal protein 57	9702	https://www.ncbi.nlm.nih.gov/gene/?term=9702
ENSG00000112877	CEP72	centrosomal protein 72	55722	https://www.ncbi.nlm.nih.gov/gene/?term=55722
ENSG00000280688	CEP72	centrosomal protein 72	55722	https://www.ncbi.nlm.nih.gov/gene/?term=55722
ENSG00000175216	CKAP5	cytoskeleton associated protein 5	9793	https://www.ncbi.nlm.nih.gov/gene/?term=9793
ENSG00000074054	CLASP1	cytoplasmic linker associated protein 1	23332	https://www.ncbi.nlm.nih.gov/gene/?term=23332
ENSG00000130779	CLIP1	CAP-Gly domain containing linker protein 1	6249	https://www.ncbi.nlm.nih.gov/gene/?term=6249
ENSG00000106665	CLIP2	CAP-Gly domain containing linker protein 2	7461	https://www.ncbi.nlm.nih.gov/gene/?term=7461
ENSG00000119397	CNTRL	centriolin	11064	https://www.ncbi.nlm.nih.gov/gene/?term=11064
ENSG00000170037	CNTROB	centrobin, centriole duplication and spindle assembly protein	116840	https://www.ncbi.nlm.nih.gov/gene/?term=116840
ENSG00000141551	CSNK1D	casein kinase 1 delta	1453	https://www.ncbi.nlm.nih.gov/gene/?term=1453
ENSG00000085733	CTTN	cortactin	2017	https://www.ncbi.nlm.nih.gov/gene/?term=2017
ENSG00000105443	CYTH2	cytohesin 2	9266	https://www.ncbi.nlm.nih.gov/gene/?term=9266
ENSG00000075711	DLG1	discs large MAGUK scaffold protein 1	1739	https://www.ncbi.nlm.nih.gov/gene/?term=1739
ENSG00000126787	DLGAP5	DLG associated protein 5	9787	https://www.ncbi.nlm.nih.gov/gene/?term=9787
ENSG00000134516	DOCK2	dedicator of cytokinesis 2	1794	https://www.ncbi.nlm.nih.gov/gene/?term=1794
ENSG00000128512	DOCK4	dedicator of cytokinesis 4	9732	https://www.ncbi.nlm.nih.gov/gene/?term=9732
ENSG00000151914	DST	dystonin	667	https://www.ncbi.nlm.nih.gov/gene/?term=667
ENSG00000197102	DYNC1H1	dynein cytoplasmic 1 heavy chain 1	1778	https://www.ncbi.nlm.nih.gov/gene/?term=1778
ENSG00000264364	DYNLL2	dynein light chain LC8-type 2	140735	https://www.ncbi.nlm.nih.gov/gene/?term=140735
ENSG00000114346	ECT2	epithelial cell transforming 2	1894	https://www.ncbi.nlm.nih.gov/gene/?term=1894
ENSG00000159023	EPB41	erythrocyte membrane protein band 4.1	2035	https://www.ncbi.nlm.nih.gov/gene/?term=2035
ENSG00000079819	EPB41L2	erythrocyte membrane protein band 4.1 like 2	2037	https://www.ncbi.nlm.nih.gov/gene/?term=2037
ENSG00000135476	ESPL1	extra spindle pole bodies like 1, separase	9700	https://www.ncbi.nlm.nih.gov/gene/?term=9700
ENSG00000092820	EZR	ezrin	7430	https://www.ncbi.nlm.nih.gov/gene/?term=7430
ENSG00000152767	FARP1	FERM, ARH/RhoGEF and pleckstrin domain protein 1	10160	https://www.ncbi.nlm.nih.gov/gene/?term=10160
ENSG00000112029	FBXO5	F-box protein 5	26271	https://www.ncbi.nlm.nih.gov/gene/?term=26271
ENSG00000139132	FGD4	FYVE, RhoGEF and PH domain containing 4	121512	https://www.ncbi.nlm.nih.gov/gene/?term=121512
ENSG00000180263	FGD6	FYVE, RhoGEF and PH domain containing 6	55785	https://www.ncbi.nlm.nih.gov/gene/?term=55785
ENSG00000196924	FLNA	filamin A	2316	https://www.ncbi.nlm.nih.gov/gene/?term=2316
ENSG00000136068	FLNB	filamin B	2317	https://www.ncbi.nlm.nih.gov/gene/?term=2317
ENSG00000075618	FSCN1	fascin actin-bundling protein 1	6624	https://www.ncbi.nlm.nih.gov/gene/?term=6624
ENSG00000179409	GEMIN4	gem nuclear organelle associated protein 4	50628	https://www.ncbi.nlm.nih.gov/gene/?term=50628
ENSG00000148180	GSN	gelsolin	2934	https://www.ncbi.nlm.nih.gov/gene/?term=2934
ENSG00000094631	HDAC6	histone deacetylase 6	10013	https://www.ncbi.nlm.nih.gov/gene/?term=10013
ENSG00000168172	HOOK3	hook microtubule tethering protein 3	84376	https://www.ncbi.nlm.nih.gov/gene/?term=84376
ENSG00000149503	INCENP	inner centromere protein	3619	https://www.ncbi.nlm.nih.gov/gene/?term=3619
ENSG00000205726	ITSN1	intersectin 1	6453	https://www.ncbi.nlm.nih.gov/gene/?term=6453
ENSG00000186625	KATNA1	katanin catalytic subunit A1	11104	https://www.ncbi.nlm.nih.gov/gene/?term=11104
ENSG00000140854	KATNB1	katanin regulatory subunit B1	10300	https://www.ncbi.nlm.nih.gov/gene/?term=10300
ENSG00000138160	KIF11	kinesin family member 11	3832	https://www.ncbi.nlm.nih.gov/gene/?term=3832
ENSG00000163808	KIF15	kinesin family member 15	56992	https://www.ncbi.nlm.nih.gov/gene/?term=56992
ENSG00000280610	KIF15	kinesin family member 15	56992	https://www.ncbi.nlm.nih.gov/gene/?term=56992
ENSG00000054523	KIF1B	kinesin family member 1B	23095	https://www.ncbi.nlm.nih.gov/gene/?term=23095
ENSG00000138182	KIF20B	kinesin family member 20B	9585	https://www.ncbi.nlm.nih.gov/gene/?term=9585
ENSG00000079616	KIF22	kinesin family member 22	3835	https://www.ncbi.nlm.nih.gov/gene/?term=3835
ENSG00000137807	KIF23	kinesin family member 23	9493	https://www.ncbi.nlm.nih.gov/gene/?term=9493
ENSG00000142945	KIF2C	kinesin family member 2C	11004	https://www.ncbi.nlm.nih.gov/gene/?term=11004
ENSG00000101350	KIF3B	kinesin family member 3B	9371	https://www.ncbi.nlm.nih.gov/gene/?term=9371
ENSG00000084731	KIF3C	kinesin family member 3C	3797	https://www.ncbi.nlm.nih.gov/gene/?term=3797
ENSG00000090889	KIF4A	kinesin family member 4A	24137	https://www.ncbi.nlm.nih.gov/gene/?term=24137
ENSG00000170759	KIF5B	kinesin family member 5B	3799	https://www.ncbi.nlm.nih.gov/gene/?term=3799
